Time,ESS,Particles,Runtime_ms,rGNSS,rLiDAR,rOdom,Difficulty,lambdaMotion,lambdaGNSS,lambdaLiDAR,lambdaBroad,sigmaGNSS,sigmaLiDAR,sigmaLiDARYaw
0,15.705084561334,300,0.5717,0.655731320381165,0.823511600494385,0.435496687889099,0.428141623735428,0.252410154195501,0.295724432590328,0.371390679716493,0.0804747334976779,1.64816739013197,0.3,0.0436047908553266
0.200000000000003,114.378253418004,300,0.3263,0.636908292770386,0.83165979385376,0.434707850217819,0.416004449129105,0.253841980304862,0.289182836362406,0.377608112196316,0.0793670711364163,1.75468470287133,0.3,0.0428201661786546
0.400000000000002,89.6634012922457,300,0.2765,0.641191303730011,0.830231547355652,0.442282438278198,0.424503028392792,0.255213671515189,0.289639809088365,0.375033325430883,0.080113193965563,1.72994944415175,0.3,0.0429550179983178
0.600000000000001,99.0847562659867,300,0.2754,0.641509413719177,0.835136950016022,0.452376544475555,0.411851018667221,0.257687555327696,0.288571045604367,0.375670781651947,0.0780706174159894,1.72812400361574,0.3,0.0424966240915592
0.800000000000001,98.7292877119201,300,0.3303,0.64784049987793,0.834259867668152,0.453064262866974,0.422130256891251,0.256880305172529,0.290234271650995,0.37375064557703,0.0791347775994457,1.69213050820981,0.3,0.0425775979344001
1,108.531489076959,300,0.429,0.655044674873352,0.832874417304993,0.447552651166916,0.426953494548798,0.254615915752477,0.293072250042732,0.372634705456993,0.0796771287477981,1.65195341066585,0.3,0.0427063805930004
1.2,102.674637062172,300,0.3201,0.645560145378113,0.83422726392746,0.445593595504761,0.423349767923355,0.255158424205773,0.290223478487054,0.375042263868314,0.0795758334388581,1.70502088435508,0.3,0.0425806162536381
1.4,102.587446302863,300,0.3015,0.652456820011139,0.827316105365753,0.443058580160141,0.42816373705864,0.25433210011865,0.293396235907896,0.372026812772297,0.0802448512011567,1.66629009565416,0.3,0.0432338238611664
1.6,102.693359806833,300,0.4377,0.678330659866333,0.815633356571198,0.442112028598785,0.42242106795311,0.252667345969337,0.303430648501946,0.364848845801818,0.0790531597268994,1.52776931505623,0.3,0.0443986794309416
1.8,103.355283387714,300,0.3077,0.655821144580841,0.831872820854187,0.428141593933105,0.428932547569275,0.249490795087786,0.295371798660604,0.374662777165587,0.0804746290860224,1.64767267614114,0.3,0.0428001502854242
2,104.81792526751,300,0.6276,0.648786664009094,0.834306478500366,0.437020152807236,0.424432992935181,0.252499001663234,0.292075373117241,0.375593996486202,0.079831628733323,1.68680645902289,0.3,0.0425732839277322
2.2,101.291864263633,300,0.3764,0.63916552066803,0.82110607624054,0.434399455785751,0.407103627920151,0.255030502904559,0.291692007606437,0.374723091424145,0.0785543980648596,1.74161217179819,0.3,0.0438435186095219
2.4,104.324109637342,300,0.3406,0.648377180099487,0.830627262592316,0.442512273788452,0.378130733966827,0.256005954433724,0.293701861547364,0.376257494500225,0.074034689518686,1.68910885979831,0.3,0.0429175413569528
2.6,102.741379016426,300,0.3432,0.659670352935791,0.827991247177124,0.441539794206619,0.380899965763092,0.254655385213348,0.297640500441169,0.373586182968411,0.0741179313770718,1.62659414936679,0.3,0.0431688371775822
