Time,ESS,Particles,Runtime_ms,rGNSS,rLiDAR,rOdom,Difficulty,lambdaMotion,lambdaGNSS,lambdaLiDAR,lambdaBroad,sigmaGNSS,sigmaLiDAR,sigmaLiDARYaw
0,90.2170978722815,120,6.9615,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.200000000000003,248.110350197848,300,1.4553,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.400000000000002,259.000624832067,300,0.3868,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.600000000000001,262.94941672423,300,0.4401,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.800000000000001,265.744080324513,300,0.9623,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1,265.927519232813,300,0.2218,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.2,265.414576064313,300,0.1931,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.4,265.174229402102,300,0.1819,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.6,264.850999656989,300,0.3607,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.8,264.089950090194,300,0.2184,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2,267.230613327675,300,0.6447,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.2,267.554488332717,300,0.2409,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.4,262.34492436988,300,0.2301,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.6,264.047572966208,300,0.187,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.8,261.818925461796,300,0.2423,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3,260.859758334127,300,0.2034,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.2,261.537685054424,300,0.3462,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.4,259.952366756273,300,0.5198,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.6,261.540089468239,300,0.3621,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.8,265.768279166927,300,0.2689,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4,271.869609003539,300,0.3611,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.2,270.47836784077,300,0.2111,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.4,262.420515319505,300,0.3656,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.6,259.997425753175,300,0.2927,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.8,268.59187882465,300,0.4303,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5,263.104308555885,300,0.6652,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.2,267.595545101183,300,0.5363,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.4,267.088166685027,300,0.4259,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.6,267.565987034057,300,0.2504,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.8,270.46051960116,300,0.2287,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6,268.499429171939,300,0.3395,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.2,266.488436672824,300,0.2343,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.4,262.477174809016,300,0.234,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.6,263.241520295173,300,0.4069,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.8,263.078162777718,300,0.5493,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7,269.204816502531,300,0.4482,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.2,264.408757846968,300,0.2477,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.4,261.386313787928,300,0.1997,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.6,263.202301959349,300,0.1808,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.8,263.364527207524,300,0.1789,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8,261.532443696863,300,0.3296,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.2,262.501437540912,300,0.2181,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.4,264.065743907108,300,0.2008,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.6,268.052397940496,300,0.1958,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.8,272.65959248566,300,0.1895,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9,266.504973186085,300,0.1846,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.2,266.554639804088,300,0.1821,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.4,265.008879416453,300,0.1731,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.6,264.02328147103,300,0.176,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.8,265.874544714606,300,0.2313,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10,270.545341681344,300,0.3654,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.2,270.501289148597,300,0.2408,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.4,263.940424685424,300,0.1958,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.6,265.821887793998,300,0.1858,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.8,269.882313719966,300,0.1841,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11,270.966656619756,300,0.1831,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
