Time,GT_X,GT_Y,GT_Yaw,Est_X,Est_Y,Est_Yaw
0,61.8201702971741,11.2898666327165,0.469520695603243,61.3337390439136,10.8766688007014,0.470518152444712
0.200000000000003,62.2287656845707,11.4997253977869,0.474476403105951,61.824980058472,11.1222160399593,0.463792278946638
0.400000000000002,62.6358176828912,11.7113430510989,0.479423785386515,62.2832646369285,11.4361859510426,0.471866893833623
0.600000000000001,63.04130912724,11.9246996418383,0.484362130030433,62.7357646071685,11.689686867534,0.479502038436264
0.800000000000001,63.4452233211713,12.139774832313,0.48929072592461,63.1482035866011,11.9266388686449,0.4882145170688
1,63.8475440434303,12.3565479089467,0.494208863359756,63.547767136662,12.2091061449832,0.490955514768849
1.2,64.2482555544059,12.5749977934379,0.499115834132576,64.0201918264631,12.4527767674064,0.499502612434747
1.4,64.6473426022888,12.7951030540748,0.50401093164776,64.3823372284782,12.7395061643184,0.506558936124953
1.6,65.0447904289329,13.016841917197,0.508893451019724,64.781960071548,12.9427310384412,0.501325866793456
1.8,65.440584775417,13.2401922787942,0.513762689174115,65.1793303887845,13.1432634024628,0.507354696908713
2,65.8347118873019,13.4651317162318,0.518617944949053,65.6568450520198,13.3532384030127,0.515323727996461
2.2,66.2271585195828,13.6916375000935,0.523458519196096,66.0187030117327,13.5833285216141,0.519137558317258
2.4,66.6179119413327,13.919686606132,0.528283714880917,66.4289210539661,13.8684870181229,0.530500815318006
2.6,67.0069599400358,14.1492557273163,0.533092837183676,66.8536739493222,14.1094178683355,0.539702156488638
2.8,67.3942908256091,14.380321285967,0.537885193599071,67.2428440595564,14.4283717049531,0.545509689857493
3,67.779893434111,14.6128594459686,0.542660094036059,67.6259459981312,14.624895672954,0.54339065807743
3.2,68.1637571311358,14.8468461250492,0.547416850917227,68.0726449583813,14.9112492105732,0.542624607502243
3.4,68.5458718148933,15.0822570071178,0.552154779277807,68.4638411351705,15.1901278958684,0.551794191200159
3.6,68.9262279189742,15.3190675546488,0.556873196864299,68.9170300630625,15.4494803679509,0.543848733640154
3.8,69.3048164147996,15.5572530211032,0.561571424232726,69.2535257185059,15.6523927642511,0.548497345103205
4,69.6816288137568,15.796788463378,0.566248784846464,69.6072435355262,15.8905520881228,0.556175336778789
4.2,70.0566571690208,16.0376487542725,0.570904605173668,69.9684907490418,16.0921272878243,0.559629496500837
4.4,70.4298940770636,16.2798085949618,0.575538214784256,70.2820504956403,16.3511700551109,0.562987428922538
4.6,70.8013326788514,16.523242527469,0.58014894644645,70.6387758576691,16.5658869236017,0.567372820873468
4.8,71.1709666607325,16.767924947124,0.584736136222859,70.9339522646823,16.7928655321427,0.571420715484923
5,71.5387902550173,17.0138301150019,0.589299123566081,71.2720720183568,17.0283426922756,0.573037406775101
5.2,71.9047982402527,17.2609321703297,0.593837251413825,71.6718183632947,17.2319741360159,0.586457636218333
5.4,72.2689859411936,17.509205142852,0.598349866283521,72.0306026899538,17.4520945994371,0.593690987439283
5.6,72.6313492284747,17.7586229651473,0.602836318366426,72.4453524056273,17.6545296821889,0.586381656965963
5.8,72.9918845179845,18.0091594848851,0.607295961621193,72.7759579800471,17.8316797387361,0.592561167779079
6,73.3505887699469,18.2607884770149,0.611728153866899,73.0989010591315,18.0966680165191,0.591503348053933
6.2,73.7074594877126,18.5134836558779,0.61613225687552,73.3511302110244,18.3061903034628,0.599672374413774
6.4,74.0624947162641,18.7672186872332,0.620507636463833,73.7234311705765,18.4833839170488,0.6003929078998
6.6,74.4156930404407,19.0219672001893,0.624853662584737,74.0602845834346,18.6891722210351,0.608018095261099
6.8,74.7670535828846,19.277702799034,0.629169709417981,74.4243542347369,18.8865734350116,0.609283521684232
7,75.1165760017164,19.5343990749517,0.63345515546028,74.7560130730792,19.0848949641617,0.609081079705061
7.2,75.4642604879423,19.7920296176232,0.637709383614808,75.1693125645575,19.3416515543703,0.615987941331193
7.4,75.8101077625992,20.0505680266981,0.641931781280062,75.4981348944135,19.5946927338707,0.620247834371451
7.6,76.1541190736434,20.3099879231326,0.646121740438075,75.9030462595896,19.831886806589,0.630175346363971
