Time,ESS,Particles,Runtime_ms,rGNSS,rLiDAR,rOdom,Difficulty,lambdaMotion,lambdaGNSS,lambdaLiDAR,lambdaBroad,sigmaGNSS,sigmaLiDAR,sigmaLiDARYaw
0,113.100059322502,150,32.718,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.200000000000003,126.405169247281,150,8.4121,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.400000000000002,126.856252620001,150,2.2233,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.600000000000001,127.774659388307,150,1.6298,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.800000000000001,132.859758921524,150,15.1667,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1,130.495817092887,150,1.8947,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.2,132.393429545989,150,0.2785,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.4,133.743359925132,150,0.3126,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.6,132.228812514797,150,0.1642,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.8,132.054738538628,150,0.1375,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2,130.905915439198,150,5.5139,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.2,130.313487478775,150,0.2038,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.4,131.08195629834,150,0.1343,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.6,134.430643978139,150,0.1577,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.8,133.208479970213,150,0.1161,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3,134.668366854322,150,0.1449,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.2,132.800666971481,150,0.1825,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.4,135.58413606495,150,0.1389,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.6,135.17168594122,150,0.1141,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.8,134.510094331079,150,0.1097,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4,132.732880256614,150,0.4459,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.2,134.915637746467,150,0.2021,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.4,134.73205738227,150,0.1261,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.6,131.353258248573,150,0.115,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.8,134.614899593469,150,0.112,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5,134.888254088799,150,0.1102,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.2,133.796275134882,150,0.1004,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.4,133.269157403013,150,0.1077,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.6,134.836568348189,150,0.1003,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.8,134.81700343457,150,0.1064,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6,134.835011860888,150,0.2227,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.2,131.97670768715,150,0.1643,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.4,133.956372998667,150,0.119,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.6,131.275509668768,150,0.1231,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.8,133.160227533405,150,0.1177,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7,133.148709443332,150,0.1113,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.2,132.967266906583,150,0.1008,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.4,135.531783654206,150,0.1069,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.6,134.397331921141,150,0.1083,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
