Time,GT_X,GT_Y,GT_Yaw,Est_X,Est_Y,Est_Yaw
0,-60.6554508885165,-124.811808530068,-1.62641271710029,-60.0801822378851,-125.130916708059,-1.51888543202796
0.200000047683716,-60.6681756250173,-125.066451553277,-1.63449582911795,-59.421420369078,-125.086727178574,-1.52733097819368
0.400000095367432,-60.6897814571158,-125.325261785086,-1.66597409866725,-58.8040047042375,-125.104858761619,-1.55520852744859
0.599999904632568,-60.7133726165002,-125.593220969411,-1.65274337630983,-58.3689838243438,-125.177638075975,-1.54768756173047
0.799999952316284,-60.7333402999626,-125.870520866866,-1.63574535944066,-57.9761920233131,-125.239986448216,-1.53206779570687
1,-60.7501183130791,-126.139466153148,-1.63980497456,-57.6517698739908,-125.383077643075,-1.52611390763606
1.20000004768372,-60.7682708508127,-126.396350655104,-1.64891427531452,-57.3537896420015,-125.484396093344,-1.52847846909391
1.40000009536743,-60.7887613552437,-126.654208243382,-1.65345196981911,-57.0508685254255,-125.578774483867,-1.52239925192801
1.59999990463257,-60.8091106058244,-126.919346600152,-1.64835224588925,-56.7529529376279,-125.717918745186,-1.51645048711488
1.79999995231628,-60.8280165404889,-127.197987512148,-1.63251460883576,-56.4570908492615,-125.809375835263,-1.50010946834241
2,-60.8399892294242,-127.478078701756,-1.60878076107616,-56.2524296290521,-125.981042496426,-1.47001336947485
2.20000004768372,-60.8468699645728,-127.758222404801,-1.59788341518336,-56.0946163003323,-126.157781130233,-1.45264635695289
2.40000009536743,-60.8518669180116,-128.042086658052,-1.59288576215139,-55.9446032792782,-126.357225513295,-1.44777680783108
2.59999990463257,-60.8556872899733,-128.334456093872,-1.59571299330041,-55.8287241880071,-126.558908915473,-1.45614635217187
2.79999995231628,-60.8624504686436,-128.636370192492,-1.60153203611883,-55.7295975112593,-126.796743883096,-1.46751328729409
3,-60.8686199165151,-128.934333228309,-1.60124077983971,-55.6348687159363,-127.050509313621,-1.46938115005492
3.20000004768372,-60.8764397980505,-129.22596704384,-1.61117728173502,-55.5679864715747,-127.320366956672,-1.48034495069619
3.40000009536743,-60.8850759874769,-129.487225491275,-1.60724889535972,-55.6101505544925,-127.601866188827,-1.47448285930335
3.59999990463257,-60.8939662226633,-129.76055071146,-1.60541365806533,-55.5883732320488,-127.902938889106,-1.47405513846216
3.79999995231628,-60.9036698013284,-130.038438219293,-1.60448781458609,-55.5974823629897,-128.191001805697,-1.4711650879742
4,-60.9094367032708,-130.318281596855,-1.58461163779754,-55.5672732121756,-128.501661959099,-1.45287033305527
4.20000004768372,-60.9116711969994,-130.591497261856,-1.57916603054855,-55.5419278415445,-128.813396469139,-1.45167218049839
4.40000009536743,-60.9127381808732,-130.850954768869,-1.57085972205118,-55.541081767987,-129.081024461789,-1.44254936892751
4.59999990463257,-60.9111709184407,-131.109322876548,-1.56991140835723,-55.5287560785021,-129.357441119584,-1.44390600003592
4.79999995231628,-60.9129134918315,-131.377348402032,-1.58428658364634,-55.4601855520926,-129.629610215262,-1.46396333869953
5,-60.9143733467346,-131.652277265063,-1.57352639763678,-55.4314675498734,-129.917836366576,-1.45473910309897
5.20000004768372,-60.9159096838213,-131.927492258527,-1.58506528933539,-55.4117438989507,-130.271720345745,-1.47079916767805
5.40000009536743,-60.9201392922236,-132.199526457198,-1.58502791555986,-55.3940875235517,-130.590895376396,-1.47151613724641
5.59999990463257,-60.9230996330696,-132.469300201028,-1.58617129817328,-55.3711328906945,-130.912951650536,-1.47427806266481
5.79999995231628,-60.9303900020369,-132.747577656109,-1.60823474160312,-55.34434945872,-131.242255835825,-1.50269444971289
6,-60.9411618085458,-133.038467994515,-1.60646760541469,-55.3341675062146,-131.562138230012,-1.49844985289371
6.20000004768372,-60.9533095382812,-133.329920313659,-1.62099286901715,-55.3537431921564,-131.852176835866,-1.51526896840228
6.40000009536743,-60.9687433246481,-133.611042485011,-1.6236357298423,-55.3925876206049,-132.081511174335,-1.52055742694931
6.59999990463257,-60.9809369802905,-133.885205559551,-1.60970625639383,-55.5123752632215,-132.344689434485,-1.50635453474602
6.79999995231628,-60.9928131394062,-134.164549352864,-1.61649673962111,-55.6134056048661,-132.597659990856,-1.50776822567998
7,-61.0032337841994,-134.42737512189,-1.60007048015975,-55.7458576117381,-132.862200520336,-1.48531408943443
7.20000004768372,-61.0116034457513,-134.715915063089,-1.59619753230812,-55.812268261614,-133.129158020129,-1.47990035152348
7.40000009536743,-61.0186787324598,-134.995206111158,-1.58784734314663,-55.8725130761397,-133.410647357025,-1.47090396728783
7.59999990463257,-61.0212769790161,-135.270177200263,-1.57310427679647,-55.9500441384287,-133.728527740979,-1.45036313147993
7.79999995231628,-61.0231766253943,-135.549294977457,-1.58092682177133,-56.0140348926384,-134.054613130839,-1.46277870837368
8,-61.0249744463121,-135.839273770401,-1.56933957999089,-56.0556463610784,-134.43972586552,-1.44060532739129
8.20000004768372,-61.0244747719785,-136.137638950573,-1.57096326909997,-56.0540505251497,-134.799902479574,-1.4440981482109
8.40000009536743,-61.0265597494947,-136.431569975557,-1.57749642825856,-56.0412892601133,-135.131547906167,-1.45146490392866
8.59999990463257,-61.0279409134692,-136.703743085718,-1.57440380915688,-56.0318923567465,-135.478617660535,-1.462262888091
8.79999995231628,-61.0319259537835,-136.97496732351,-1.59494767127241,-55.9869668875805,-135.817349773122,-1.49417733322801
9,-61.0384414619816,-137.255116426689,-1.5866164459681,-55.912934014067,-136.152072372036,-1.48385064697964
9.20000004768372,-61.0438991876746,-137.547428581115,-1.59653329210185,-55.8766472265204,-136.490763332445,-1.49077820264652
9.40000009536743,-61.0546548600174,-137.839497875429,-1.60729344742159,-55.825759353748,-136.771908258942,-1.50648105364379
9.59999990463257,-61.0636529724701,-138.118776777946,-1.59682361363575,-55.8565009230325,-137.057384900052,-1.49329342443106
9.79999995231628,-61.0747585821604,-138.389425978265,-1.62252350980139,-55.9094484677344,-137.32529268345,-1.51502438604069
10,-61.0883176545875,-138.660360158063,-1.60346676793877,-55.9336222561024,-137.558103249318,-1.49832431167493
10.2000000476837,-61.0953757549428,-138.942504912326,-1.59141636575937,-55.8706414981268,-137.787034995362,-1.4826902324686
10.4000000953674,-61.1018041500881,-139.231504105216,-1.58243966169519,-55.8407211726654,-138.005347762771,-1.46879312048
10.5999999046326,-61.1010242309196,-139.489003462169,-1.55405110821015,-55.8484333388414,-138.210848035481,-1.4323207653097
10.7999999523163,-61.0989181426738,-139.759076464139,-1.56977263321551,-55.8234346566802,-138.438668106145,-1.44794132286989
11,-61.0981937891061,-140.02897249024,-1.55551201575683,-55.828278846045,-138.680232511327,-1.43536043390042
11.2000000476837,-61.0930082381598,-140.313586315387,-1.55306177980139,-55.8451942545998,-138.940516224429,-1.44016391607186
11.4000000953674,-61.0930269156386,-140.600477869439,-1.57835920943105,-55.9157892865883,-139.212396248165,-1.48163842303786
11.5999999046326,-61.0958800624389,-140.882760074895,-1.5798633631565,-56.0066752220018,-139.502629700561,-1.48318593276742
11.7999999523163,-61.1046597407319,-141.158639987022,-1.62796273222964,-56.1156248654307,-139.804365487984,-1.53465445168275
12,-61.1240402669513,-141.43221747428,-1.63952801792241,-56.2066133753257,-140.067299439057,-1.55220379984136
12.2000000476837,-61.1426661389239,-141.708652546023,-1.63511272358672,-56.3373456692906,-140.366716667875,-1.55345514523554
12.4000000953674,-61.1643340844154,-141.983630102908,-1.65004364263855,-56.3905350644029,-140.622267081651,-1.56773764201046
12.5999999046326,-61.183648730506,-142.258712925197,-1.62052564159163,-56.452421827581,-140.973647623177,-1.54322976069792
12.7999999523163,-61.19777087503,-142.529800440523,-1.6289998933183,-56.5254363798368,-141.282027404125,-1.55273581052432
13,-61.2138445756081,-142.811883193496,-1.61659992229158,-56.5394923442373,-141.563896416839,-1.55197439824061
13.2000000476837,-61.2242889036481,-143.109137254384,-1.60389653937575,-56.5675001096913,-141.861794556513,-1.54093239181548
13.4000000953674,-61.2357349933579,-143.377278507751,-1.61973484868137,-56.5424199433515,-142.086272747685,-1.55471700039037
13.5999999046326,-61.2462058843963,-143.599042330459,-1.61440146753149,-56.5869272875477,-142.271093812924,-1.55614321656624
13.7999999523163,-61.2558982318526,-143.798248437082,-1.63576526359018,-56.6266001527641,-142.458577892841,-1.58418246673419
14,-61.2739275832812,-144.021555418718,-1.65537475345281,-56.6529857292244,-142.62379838855,-1.60725826269662
14.2000000476837,-61.2931078035497,-144.272067598837,-1.64633506397075,-56.7383121689434,-142.849189616562,-1.59462233657115
14.4000000953674,-61.3128204372224,-144.520093991665,-1.66195849396194,-56.765778015287,-143.069805053522,-1.61019654436811
14.5999999046326,-61.3314690082448,-144.787584706637,-1.65517771077648,-56.7889855569415,-143.316878770416,-1.6032818458136
14.7999999523163,-61.3471289543304,-145.044628896721,-1.6564321159366,-56.8409859107635,-143.556829083178,-1.6027324323567
15,-61.3668710914223,-145.3029956734,-1.67034180062623,-56.8777092624654,-143.774358795437,-1.61581923962352
15.2000000476837,-61.3850543484301,-145.574846194475,-1.64912945177327,-56.964121348459,-144.079582347043,-1.59698458096974
15.4000000953674,-61.4030527591284,-145.866713751011,-1.65843495925756,-57.1452767375444,-144.382042662896,-1.61565732227481
15.5999999046326,-61.4213711429324,-146.160860621361,-1.6365404729787,-57.2810148243462,-144.679474564143,-1.59429344339157
15.7999999523163,-61.4307206441956,-146.446073069486,-1.62065379264799,-57.5196233076834,-144.975989221498,-1.59442404804634
16,-61.4423923726195,-146.728688999769,-1.64176572335206,-57.6239317823889,-145.233835234997,-1.62993849977967
16.2000000476837,-61.4531267451113,-147.01445733167,-1.6166050403256,-57.779318346874,-145.501422502078,-1.60328548087406
16.4000000953674,-61.461640020422,-147.309197601359,-1.63795212763771,-57.9704871025224,-145.783612740074,-1.63175370528519
16.5999999046326,-61.4775303041824,-147.595313103123,-1.63695953603375,-58.1095498666328,-146.091378654699,-1.65478099263531
16.7999999523163,-61.4848894816867,-147.873057983871,-1.61011523114112,-58.3337903429429,-146.38152200694,-1.62695786638315
17,-61.4939118276901,-148.143955134987,-1.63528063361922,-58.3990805543493,-146.698291552269,-1.66530053235439
17.2000000476837,-61.4984488162644,-148.413677124552,-1.5809696410867,-58.5714071516124,-146.979470036267,-1.61008352558721
17.4000000953674,-61.4944516242596,-148.692871745547,-1.59360379745847,-58.6923429674094,-147.247450209883,-1.62207005008054
17.5999999046326,-61.4944752229888,-148.9675369882,-1.57743368319217,-58.7751612475662,-147.52292497687,-1.60920648619355
17.7999999523163,-61.481779850484,-149.235426493183,-1.53567730361599,-58.9757416216536,-147.845676549516,-1.5652583544925
18,-61.4726636840062,-149.491364569205,-1.5732211117429,-59.0282120887403,-148.142517111978,-1.61623455394204
18.2000000476837,-61.4718120416014,-149.756070581863,-1.54489500823058,-59.1646186095031,-148.445765330229,-1.59178086837879
18.4000000953674,-61.4667171182556,-150.02638516015,-1.57036890757681,-59.3107825017937,-148.735646648887,-1.61829341211649
18.5999999046326,-61.4717822545312,-150.297013134216,-1.58575886203593,-59.3529444268302,-149.032536939479,-1.63301300687564
18.7999999523163,-61.4741605001314,-150.567753766168,-1.57128238732715,-59.4579803825596,-149.313702081096,-1.62867795167481
19,-61.4828791653225,-150.845625971363,-1.62543487458422,-59.4540041454882,-149.534623508635,-1.69165126714514
19.2000000476837,-61.501333469428,-151.129390013047,-1.61930844832433,-59.4489852183495,-149.841487020567,-1.68598277967631
19.4000000953674,-61.5182461405493,-151.418006287931,-1.63436766713802,-59.4757655593843,-150.13127670689,-1.69870559129105
19.5999999046326,-61.5421984513679,-151.695678351681,-1.63967434061777,-59.445455557384,-150.44178818461,-1.71259196577715
19.7999999523163,-61.5586884571736,-151.967804228002,-1.61311825204466,-59.4815039749587,-150.749756576859,-1.68912365923354
20,-61.5758860306226,-152.248225316236,-1.62890783387405,-59.4345613514908,-151.037248496715,-1.70423135249775
20.2000000476837,-61.591395072882,-152.531708368609,-1.6023310238522,-59.449675481631,-151.347875379414,-1.67833480147188
20.4000000953674,-61.6018533224142,-152.81173209319,-1.6073390850463,-59.4666156662553,-151.667483153923,-1.68720393148742
20.5999999046326,-61.6135494867264,-153.083784824703,-1.59162319014189,-59.4504028229588,-151.925351598689,-1.66896584870143
20.7999999523163,-61.618737633488,-153.355677767658,-1.57713652862863,-59.4452311111584,-152.182903167651,-1.64917604647994
21,-61.6240603448064,-153.636948792733,-1.58496396783673,-59.3974295846964,-152.462898577762,-1.65675676636026
21.2000000476837,-61.6282865051126,-153.912696173664,-1.56625962008073,-59.3569918330727,-152.733528933519,-1.63622308551234
21.4000000953674,-61.6283559599845,-154.18410077436,-1.56872508955329,-59.3454887257686,-152.972900444361,-1.64316869424143
21.5999999046326,-61.6336451852561,-154.433870998542,-1.59639802941754,-59.3145613016847,-153.271954874713,-1.67167927206526
21.7999999523163,-61.6483441520891,-154.701572350372,-1.61920235744822,-59.2972003032221,-153.565891686229,-1.69949459386337
22,-61.6713744708329,-154.972246281563,-1.65480933331624,-59.2923830356324,-153.854028596384,-1.73478219937478
22.2000000476837,-61.6989625759676,-155.242365253415,-1.65528652090519,-59.3334381347209,-154.110492603299,-1.73608015162878
22.4000000953674,-61.7277975977099,-155.518164729336,-1.66435011399869,-59.4366486464416,-154.388583820067,-1.74772026200018
22.5999999046326,-61.7592996129737,-155.80847167883,-1.65850862334852,-59.4725126715664,-154.64252702119,-1.74363339401064
22.7999999523163,-61.7832080933218,-156.072258309912,-1.64328632618134,-59.5407827723266,-154.881306496357,-1.73416074646515
23,-61.8048854073729,-156.314751034416,-1.65374212491179,-59.6327626917499,-155.065141874136,-1.75406259268239
