epoch,virtual_year,trajectory_index,selected_reference_index,is_correct_place_match,false_place_match,detected_keypoint_count,raw_match_count,ransac_inlier_count,inlier_ratio,reprojection_rmse,texture_entropy,edge_density,corner_density,brightness,blur_score,environment_change_score,structural_change_score,appearance_change_score,vegetation_change_score,building_change_score,road_appearance_change_score,road_geometry_change_score,season_change_score,weather_change_score,delta_texture_entropy,delta_edge_density,delta_corner_density,delta_brightness,delta_blur_score
Year2,2,10,10,True,False,81,28,27,0.9642857142857143,0.0,3.568320194448279,0.010288238525390625,0.003814697265625,89.56304931640625,47.525916864105966,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.1727440572907497,0.0067291259765625,0.0028533935546875,6.168170928955078,-16.163337619509548
Year2,2,11,11,True,False,134,69,62,0.8985507246376812,0.0,3.0380056323775015,0.0098724365234375,0.002536773681640625,86.23444747924805,45.998115539492574,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.14074626120953404,0.0047760009765625,0.001895904541015625,3.500598907470703,-16.371395110778394
Year2,2,12,12,True,False,87,62,59,0.9516129032258065,0.593201756477356,1.949064308525693,0.004669189453125,0.001491546630859375,81.1314811706543,34.635303428032785,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.05726875549648769,0.0013427734375,0.00107574462890625,2.0332565307617188,-14.946842195597128
Year2,2,13,13,True,False,108,66,61,0.9242424242424242,0.0,2.224222020322545,0.0041656494140625,0.001789093017578125,82.28087997436523,35.80588036750851,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.0468456733310445,7.62939453125e-06,0.001331329345703125,2.1256561279296875,-15.365036656148732
Year2,2,14,14,True,False,276,131,119,0.9083969465648855,0.08560797572135925,3.4449180247078477,0.010311126708984375,0.00255584716796875,90.24754333496094,52.08158834412461,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.0106108636686999,0.00014495849609375,0.00179290771484375,1.7890777587890625,-16.734748987772036
Year2,2,15,15,True,False,385,235,223,0.948936170212766,0.0,3.7071415561680356,0.01180267333984375,0.003814697265625,94.62982177734375,41.630747811854235,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,-0.05768765313258806,-7.62939453125e-06,0.0,2.3314056396484375,-2.465565841528587
Year2,2,16,16,True,False,441,251,237,0.9442231075697212,0.08999030292034149,3.6026980235289088,0.012481689453125,0.003814697265625,96.07037734985352,38.77175138494931,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,-0.00941463421797506,0.00139617919921875,0.0,1.37506103515625,-2.687812798365485
Year2,2,17,17,True,False,253,125,121,0.968,0.2977124750614166,3.6009863228081076,0.011962890625,0.002353668212890625,92.74939346313477,54.90746306668734,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.015406179575472745,0.00133514404296875,0.001605987548828125,1.28570556640625,-18.01587261275563
Year2,2,18,18,True,False,104,68,60,0.8823529411764706,0.07193348556756973,2.4819872162081613,0.005611419677734375,0.001873016357421875,83.38960647583008,38.750620936378255,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.04296009685533697,0.0009307861328125,0.0013427734375,2.1753807067871094,-16.8841971555521
Year2,2,19,19,True,False,79,63,61,0.9682539682539683,0.0,2.103068907226789,0.00487518310546875,0.0017242431640625,81.81642532348633,35.67889781038684,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.07768810523582159,0.001438140869140625,0.001251220703125,2.1557540893554688,-15.43148043914698
Year2,2,20,20,True,False,73,14,13,0.9285714285714286,0.16166341304779053,3.73084576528925,0.0088043212890625,0.003650665283203125,90.62663650512695,64.32952203502646,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.15918273757215662,0.003021240234375,0.00264739990234375,4.012828826904297,-26.620533524546772
Year2,2,21,21,True,False,106,7,6,0.8571428571428571,0.0,4.519443166734348,0.00897979736328125,0.003814697265625,96.78982162475586,54.39171206286119,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.3670600148581169,0.005702972412109375,0.0,9.29092025756836,-5.6555863245157525
Year2,2,22,22,True,False,128,14,7,0.5,0.0,4.562169482218183,0.0091552734375,0.003814697265625,99.37051010131836,50.021716483621276,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.20684084725992768,0.007793426513671875,0.0,12.640983581542969,-3.8656621548580006
Year2,2,23,23,True,False,145,22,16,0.7272727272727273,0.17974711954593658,4.373472393140897,0.012176513671875,0.003814697265625,94.33351516723633,48.597753127047326,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.23384947595427708,0.003490447998046875,0.0,6.515007019042969,-3.378605944730225
Year2,2,24,24,True,False,169,67,58,0.8656716417910447,0.12137293070554733,3.05156554341335,0.0088043212890625,0.002254486083984375,86.60848999023438,43.71751022337412,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.09191924139910768,0.001850128173828125,0.00160980224609375,2.4305572509765625,-15.295341469580308
Year2,2,25,25,True,False,80,58,51,0.8793103448275862,0.12374138087034225,2.07858074159763,0.00445556640625,0.001712799072265625,81.70907592773438,36.38758073747158,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.06917561693846608,0.000576019287109375,0.00127410888671875,2.0784568786621094,-14.968253954313695
Year2,2,26,26,True,False,182,26,19,0.7307692307692307,0.7570376992225647,3.663168277950101,0.007785797119140625,0.003814697265625,90.24835586547852,35.690990434013656,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.058516056021300056,0.00020599365234375,0.0,3.5920257568359375,-1.858020762927481
Year2,2,27,27,True,False,508,224,206,0.9196428571428571,0.23365837335586548,4.346953810831396,0.01953887939453125,0.003814697265625,101.37560653686523,62.86389147839509,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.00645900351699602,0.000156402587890625,0.0,2.217041015625,-4.292804816723219
Year2,2,28,28,True,False,849,468,416,0.8888888888888888,0.0,3.616797689447285,0.018108367919921875,0.003814697265625,105.99635314941406,53.05395121277252,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,-0.05532545308325609,-1.9073486328125e-05,0.0,0.680206298828125,-4.153465301729739
Year2,2,29,29,True,False,411,177,155,0.8757062146892656,0.2054518759250641,4.207122694352914,0.01630401611328125,0.003814697265625,102.6150894165039,57.515129046922084,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,-0.00028613686320877463,0.001148223876953125,9.5367431640625e-05,1.4357223510742188,-5.770477229729295
Year2,2,30,18,False,True,100,14,10,0.7142857142857143,1.0269672870635986,3.7065055349702742,0.0082855224609375,0.003070831298828125,88.96276092529297,44.41315051422862,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.033335765234284054,0.00090789794921875,0.002323150634765625,3.630626678466797,-10.486248166314908
Year2,2,31,31,True,False,105,86,83,0.9651162790697675,0.2589413821697235,2.2164590630645975,0.007015228271484375,0.001499176025390625,82.26597213745117,40.01776160666486,0.15255000000000002,0.252,0.1005,0.2,0.42,0.06999999999999999,0,0.15,0.0,0.05966071846011012,0.00226593017578125,0.0011138916015625,1.8337020874023438,-16.165591847195174
Year5,5,0,0,True,False,64,34,23,0.6764705882352942,0.11744728684425354,1.5592913579232968,0.00235748291015625,0.00228118896484375,94.69267654418945,9.387989042428671,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.35539482999691874,0.0,0.0017852783203125,16.073543548583984,-37.0240898066113
Year5,5,1,1,True,False,70,47,30,0.6382978723404256,0.0,1.5863190234554465,0.00235748291015625,0.002346038818359375,94.69851684570312,9.381714772767737,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.3319496929423753,0.0,0.001842498779296875,16.077491760253906,-37.0808226311492
Year5,5,2,2,True,False,66,31,24,0.7741935483870968,0.0,1.9060803603940837,0.0040435791015625,0.002490997314453125,94.26522064208984,9.876697540152236,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.37208709839231124,-0.0001678466796875,0.001922607421875,14.18509292602539,-38.157661431701854
Year5,5,3,3,True,False,87,64,45,0.703125,0.15430620312690735,2.202243075219098,0.005603790283203125,0.00262451171875,94.36764907836914,11.137969951843843,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.39932326521480244,-0.0001678466796875,0.00199127197265625,11.847034454345703,-41.22193903446896
Year5,5,4,4,True,False,85,52,39,0.75,0.0,2.211706761270713,0.005573272705078125,0.00254058837890625,94.38782119750977,10.989253985564574,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.40344573449650856,-0.0001678466796875,0.00189971923828125,11.717723846435547,-40.50580589065794
Year5,5,5,5,True,False,70,33,23,0.696969696969697,0.0,1.95206183480439,0.004856109619140625,0.002124786376953125,94.2697868347168,10.68103010370396,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.2828475028850588,-0.00043487548828125,0.001560211181640625,13.682857513427734,-41.86386494791077
Year5,5,6,6,True,False,77,47,29,0.6170212765957447,0.0,1.6261605791939588,0.003353118896484375,0.001941680908203125,94.61056137084961,10.37768125544244,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.2606685954422261,-7.62939453125e-06,0.001468658447265625,15.444782257080078,-39.80482619990653
Year5,5,7,7,True,False,77,43,28,0.6511627906976745,0.0,1.7895089111280098,0.003414154052734375,0.002185821533203125,94.46890258789062,10.756885510738357,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.21574720799806157,-7.62939453125e-06,0.001720428466796875,14.866485595703125,-40.555320680025034
Year5,5,8,8,True,False,77,50,32,0.64,0.7052378058433533,2.5084109099778487,0.00566864013671875,0.00310516357421875,94.11119079589844,13.472819950184203,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.37144921481387083,0.001697540283203125,0.002391815185546875,11.64211654663086,-49.530033254253794
Year5,5,9,9,True,False,51,27,16,0.5925925925925926,0.0,2.65483482577522,0.00620269775390625,0.003681182861328125,93.67240905761719,13.187280382830068,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.7010224060812922,0.0037994384765625,0.002716064453125,10.232257843017578,-50.66063902352471
Year5,5,10,10,True,False,48,19,14,0.7368421052631579,0.0,2.7377872528187353,0.006359100341796875,0.00360870361328125,93.32791519165039,13.405343529870152,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.6577888843387942,0.00279998779296875,0.00264739990234375,9.933036804199219,-50.28391095374536
Year5,5,11,11,True,False,98,43,26,0.6046511627906976,0.0,2.560261204932527,0.005474090576171875,0.0027923583984375,93.86347198486328,13.335593813972082,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.33699816623544043,0.000377655029296875,0.0021514892578125,11.129623413085938,-49.033916836298886
Year5,5,12,12,True,False,81,36,26,0.7222222222222222,0.12445229291915894,1.6598086634294442,0.00323486328125,0.002044677734375,94.71013641357422,10.06994247318653,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.231986889599761,-9.1552734375e-05,0.001628875732421875,15.61191177368164,-39.51220315044338
Year5,5,13,13,True,False,92,43,29,0.6744186046511628,0.39075779914855957,1.9383201699757402,0.00408935546875,0.002338409423828125,94.56185913085938,10.512283108604606,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.23905617701576043,-6.866455078125e-05,0.001880645751953125,14.406635284423828,-40.65863391505263
Year5,5,14,14,True,False,167,74,65,0.8783783783783784,0.441430002450943,3.0203168798454856,0.00865936279296875,0.00339508056640625,94.61042785644531,15.702724175629555,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.4139902811936622,-0.001506805419921875,0.00263214111328125,6.1519622802734375,-53.11361315626709
Year5,5,15,15,True,False,301,151,107,0.7086092715231788,0.19279146194458008,3.227054722045084,0.009372711181640625,0.003814697265625,94.19241714477539,13.790933613141533,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.5377744872555397,-0.002437591552734375,0.0,1.8940010070800781,-30.30538004024129
Year5,5,16,4,False,True,365,126,112,0.8888888888888888,15.291166305541992,3.2061293714856536,0.01092529296875,0.003814697265625,94.37116241455078,12.789653743137023,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.40598328626123026,-0.00016021728515625,0.0,-0.3241539001464844,-28.669910440177773
Year5,5,17,17,True,False,188,71,51,0.7183098591549296,0.0,3.273795300075379,0.009857177734375,0.00302886962890625,94.90020370483398,16.677585594108677,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.31178484315725585,-0.00077056884765625,0.00228118896484375,3.4365158081054688,-56.24575008533429
Year5,5,18,18,True,False,94,46,30,0.6521739130434783,0.10076023638248444,2.1684004331145963,0.0042877197265625,0.00238800048828125,94.34250259399414,11.560550254172995,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.27062668623822805,-0.000392913818359375,0.001857757568359375,13.128276824951172,-44.07426783775736
Year5,5,19,19,True,False,75,45,31,0.6888888888888889,0.12050062417984009,1.813276058813289,0.003429412841796875,0.0021820068359375,94.62881851196289,10.695220946334302,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.21210474317767858,-7.62939453125e-06,0.001708984375,14.968147277832031,-40.41515730319952
Year5,5,20,26,False,True,71,4,4,1.0,229.06544494628906,3.2039018506551007,0.00726318359375,0.003814697265625,93.43127822875977,18.71148524187447,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.36776117706199285,0.0014801025390625,0.002811431884765625,6.817470550537109,-72.23857031769876
Year5,5,21,23,False,True,91,59,0,0.0,nan,3.325047672969638,0.01006317138671875,0.003814697265625,91.61275100708008,15.902988347559585,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.8273354789065932,0.006786346435546875,0.0,4.113849639892578,-44.144310039817356
Year5,5,22,23,False,True,128,78,0,0.0,nan,2.871832578451113,0.01030731201171875,0.003814697265625,91.53884887695312,12.402568808043725,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-1.4834960565071418,0.008945465087890625,0.0,4.809322357177734,-41.48480983043555
Year5,5,23,14,False,True,95,5,4,0.8,0.0,3.577566108349923,0.01107025146484375,0.003814697265625,92.1746826171875,14.022003034071531,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.5620568088366973,0.002384185791015625,0.0,4.356174468994141,-37.95435603770602
Year5,5,24,24,True,False,109,33,26,0.7878787878787878,0.0,2.7350845998940962,0.006023406982421875,0.002864837646484375,93.90889739990234,13.130958318710327,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.22456170212014603,-0.0009307861328125,0.00222015380859375,9.730964660644531,-45.8818933742441
Year5,5,25,25,True,False,75,38,23,0.6052631578947368,0.0,1.7909471621936817,0.004421234130859375,0.00213623046875,94.89806747436523,10.7969549161935,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.21845796246548232,0.00054168701171875,0.001697540283203125,15.267448425292969,-40.55887977559178
Year5,5,26,18,False,True,86,10,7,0.7,0.23525865375995636,2.873291107602099,0.00435638427734375,0.003814697265625,92.77893447875977,11.432033532400965,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.731361114326702,-0.003223419189453125,0.0,6.1226043701171875,-26.116977664540173
Year5,5,27,27,True,False,328,124,80,0.6451612903225806,0.2996905744075775,3.9091074053110972,0.016387939453125,0.003814697265625,93.12353897094727,20.404326941818,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.4313874020033026,-0.002994537353515625,0.0,-6.035026550292969,-46.75236935330031
Year5,5,28,4,False,True,724,228,215,0.9429824561403509,0.23297855257987976,3.342416069618838,0.01717376708984375,0.003814697265625,95.01588439941406,17.676460263261106,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.3297070729117033,-0.00095367431640625,0.0,-10.300262451171875,-39.53095625124115
Year5,5,29,4,False,True,338,108,107,0.9907407407407407,23.41435432434082,3.88872782639349,0.01457977294921875,0.003814697265625,93.9141845703125,18.790016165934503,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.31868100482263273,-0.000576019287109375,9.5367431640625e-05,-7.2651824951171875,-44.495590110716876
Year5,5,30,21,False,True,74,15,0,0.0,nan,3.2332823928981336,0.005588531494140625,0.003814697265625,92.39302062988281,14.228183716870262,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.4398873768378566,-0.001789093017578125,0.0030670166015625,7.060886383056641,-40.671214963673265
Year5,5,31,31,True,False,104,44,33,0.75,0.46836429834365845,1.9319131119244994,0.00597381591796875,0.001941680908203125,94.68328857421875,12.735181892232504,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.22488523267998795,0.001224517822265625,0.001556396484375,14.251018524169922,-43.44817156162753
Year10,10,0,31,False,True,1023,27,23,0.8518518518518519,67.71702575683594,0.605465799020797,0.014537811279296875,0.00107574462890625,61.86118698120117,205.47934329904092,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-1.3092203888994185,0.012180328369140625,0.000579833984375,-16.757946014404297,159.06726445000095
Year10,10,1,31,False,True,1017,27,23,0.8518518518518519,30.93210220336914,1.184184646536409,0.01735687255859375,0.00106048583984375,64.13045883178711,199.32140811310092,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.7340840698614128,0.0149993896484375,0.00055694580078125,-14.49056625366211,152.85887070918398
Year10,10,2,31,False,True,1036,29,21,0.7241379310344828,16.127084732055664,1.719113978257712,0.01849365234375,0.00102996826171875,64.46992492675781,187.51574892502686,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.5590534805286829,0.0142822265625,0.000461578369140625,-15.61020278930664,139.48138995317277
Year10,10,3,17,False,True,1033,27,20,0.7407407407407407,53.34895706176758,2.030174478465048,0.02111053466796875,0.001125335693359375,65.21249771118164,200.67244475845655,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.571391861968852,0.015338897705078125,0.000492095947265625,-17.308116912841797,148.31253577214375
Year10,10,4,29,False,True,1047,21,15,0.7142857142857143,7.983515739440918,2.0443901038738246,0.021312713623046875,0.001163482666015625,65.32711029052734,201.02230147666705,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.5707623918933971,0.01557159423828125,0.000522613525390625,-17.342987060546875,149.52724160044454
Year10,10,5,0,False,True,1062,141,29,0.20567375886524822,1.9275474548339844,1.6645625841958536,0.0186767578125,0.001071929931640625,63.76314163208008,189.23451309742813,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.5703467534935953,0.013385772705078125,0.000507354736328125,-16.823787689208984,136.6896180458134
Year10,10,6,17,False,True,1056,23,13,0.5652173913043478,6.068119049072266,0.7641635638156139,0.016002655029296875,0.0010833740234375,62.25157928466797,204.4504610490403,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-1.122665610820571,0.01264190673828125,0.0006103515625,-16.914199829101562,154.26795359369135
Year10,10,7,1,False,True,1085,27,20,0.7407407407407407,9.14220142364502,1.6264486520934323,0.020282745361328125,0.00124359130859375,65.34692764282227,220.56135047516727,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.3788074670326391,0.0168609619140625,0.0007781982421875,-14.255489349365234,169.24914428440388
Year10,10,8,1,False,True,1074,22,18,0.8181818181818182,4.747607707977295,2.5191044535051064,0.0227203369140625,0.001224517822265625,66.16692352294922,205.72199334749894,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.3607556712866131,0.018749237060546875,0.00051116943359375,-16.30215072631836,142.71914014306094
Year10,10,9,17,False,True,959,26,17,0.6538461538461539,64.6399154663086,2.755812401099382,0.023838043212890625,0.001224517822265625,66.67177200317383,218.46796739980346,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.6000448307571302,0.021434783935546875,0.0002593994140625,-16.76837921142578,154.62004799344868
Year10,10,10,31,False,True,960,22,14,0.6363636363636364,32.203094482421875,2.8117102378800376,0.024623870849609375,0.001277923583984375,66.54230499267578,226.29104151051433,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.5838658992774919,0.02106475830078125,0.000316619873046875,-16.85257339477539,162.60178702689882
Year10,10,11,11,True,False,1061,126,60,0.47619047619047616,12.98296070098877,2.5957679055719862,0.023433685302734375,0.00124359130859375,66.01593399047852,219.9833008430287,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.3014914655959813,0.018337249755859375,0.00060272216796875,-16.717914581298828,157.61379019275773
Year10,10,12,1,False,True,1043,32,24,0.75,23.447181701660156,1.3400490051423428,0.017322540283203125,0.00119781494140625,64.28397750854492,213.03953170739987,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.5517465478868624,0.013996124267578125,0.000782012939453125,-14.814247131347656,163.45738608376996
Year10,10,13,1,False,True,1019,37,26,0.7027027027027027,9.032411575317383,1.7740140031690392,0.018352508544921875,0.001117706298828125,64.54046249389648,193.45748890098184,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.4033623438224614,0.014194488525390625,0.000659942626953125,-15.614761352539062,142.2865718773246
Year10,10,14,1,False,True,1003,26,17,0.6538461538461539,33.73666763305664,3.136426308671548,0.02391815185546875,0.001224517822265625,67.70988464355469,196.1972360080108,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.29788085236759976,0.013751983642578125,0.000461578369140625,-20.748580932617188,127.38089867611416
Year10,10,15,18,False,True,1109,38,14,0.3684210526315789,1.0499857664108276,3.3956880248357426,0.026500701904296875,0.00127410888671875,69.3128890991211,191.53946233364695,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.3691411844648811,0.014690399169921875,-0.00254058837890625,-22.98552703857422,147.44314868026413
Year10,10,16,18,False,True,1133,43,18,0.4186046511627907,20.038318634033203,3.233456731078723,0.0274200439453125,0.001251220703125,67.61114883422852,191.5478667616262,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.37865592666816106,0.01633453369140625,-0.0025634765625,-27.08416748046875,150.0883025783114
Year10,10,17,21,False,True,1050,77,10,0.12987012987012986,0.9803047776222229,3.299965442266209,0.026821136474609375,0.00142669677734375,68.38089752197266,230.15675689883938,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.28561470096642605,0.016193389892578125,0.00067901611328125,-23.08279037475586,157.2334212193964
