Time,ESS,Particles,Runtime_ms,rGNSS,rLiDAR,rOdom,Difficulty,lambdaMotion,lambdaGNSS,lambdaLiDAR,lambdaBroad,sigmaGNSS,sigmaLiDAR,sigmaLiDARYaw
0,963.006663627242,1000,34.65,1,0,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.200000047683716,742.621390017179,1000,7.9723,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.400000095367432,806.115108646588,1000,2.9023,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.599999904632568,841.049289121331,1000,2.7415,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.799999952316284,864.837670119439,1000,16.9651,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1,876.549342216417,1000,3.2981,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.20000004768372,870.519163905545,1000,0.7827,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.40000009536743,873.696180203633,1000,0.4259,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.59999990463257,865.844411680092,1000,0.3913,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.79999995231628,873.186066764094,1000,0.5294,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2,878.907656947963,1000,0.9379,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.20000004768372,870.351774137091,1000,0.537,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.40000009536743,881.656750034737,1000,0.4116,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.59999990463257,869.862360885056,1000,0.4173,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.79999995231628,868.190346781554,1000,0.4152,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3,873.070544331797,1000,0.4139,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.20000004768372,872.980194835179,1000,0.4041,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.40000009536743,872.607660612154,1000,0.3784,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.59999990463257,879.193782677281,1000,0.4105,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.79999995231628,874.666314522763,1000,0.3923,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4,891.2812712871,1000,0.6874,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.20000004768372,888.405163675791,1000,0.4703,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.40000009536743,879.442083652979,1000,0.3976,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.59999990463257,880.691318651215,1000,0.3855,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.79999995231628,871.207754176861,1000,0.4375,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5,886.734308697142,1000,0.4167,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.20000004768372,881.556680162351,1000,0.4195,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.40000009536743,880.648795736082,1000,0.4092,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.59999990463257,886.419992378668,1000,0.3944,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.79999995231628,881.348206715502,1000,0.3975,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6,880.30002641748,1000,0.7042,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.20000004768372,886.94245335042,1000,0.5349,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
