Time,ESS,Particles,Runtime_ms,rGNSS,rLiDAR,rOdom,Difficulty,lambdaMotion,lambdaGNSS,lambdaLiDAR,lambdaBroad,sigmaGNSS,sigmaLiDAR,sigmaLiDARYaw
0,249.062318534086,250,28.1425,1,0,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.200000000000003,182.007390369295,250,8.326,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.399999999999999,208.140458815137,250,5.9165,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.600000000000001,214.394853301726,250,3.3323,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.799999999999997,219.205069819704,250,16.4726,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1,219.921109501548,250,2.5726,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.2,218.733314914372,250,0.4621,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.4,225.105693628613,250,0.1801,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.6,221.070589366841,250,0.2994,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.8,224.924567083588,250,0.1653,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2,222.059476531056,250,0.1544,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.2,218.330771804548,250,0.1489,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.4,218.916517687528,250,0.1479,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.6,213.328032619776,250,0.1597,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.8,219.871013796368,250,0.156,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3,225.275482179298,250,0.1481,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.2,225.881166930198,250,0.1467,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.4,225.998703707411,250,0.146,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.6,224.227168700573,250,0.1445,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.8,225.559902252418,250,0.1429,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4,220.441294705326,250,0.1508,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.2,223.960667672844,250,0.1436,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.4,224.41409748507,250,0.1462,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.6,224.817828604424,250,0.1436,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.8,220.013884776641,250,0.1433,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5,221.325604923414,250,0.1418,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.2,223.599353061068,250,0.1421,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.4,223.410053919547,250,0.1482,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.6,220.312689745894,250,0.1423,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.8,219.062082072859,250,0.1412,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6,215.380743533208,250,0.1465,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.2,222.781269899364,250,0.1424,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.4,215.770207261693,250,0.1423,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.6,218.856178597666,250,0.1422,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.8,213.04928591083,250,0.15,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7,220.169487385301,250,0.1406,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.2,220.245613590838,250,0.1408,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.4,221.063573436546,250,0.1375,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.6,222.983122633254,250,0.1416,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.8,214.150905425606,250,0.2655,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8,219.135629126437,250,0.1918,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.2,219.314612835575,250,0.1577,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.4,220.94760913653,250,0.1474,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.6,222.417944060511,250,0.1455,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.8,222.206028019354,250,0.1463,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9,218.057014501039,250,0.1463,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.2,219.640048160419,250,0.1453,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.4,217.412587010554,250,0.1462,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.6,221.859287392561,250,0.1476,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.8,223.308805235582,250,0.317,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10,220.372582522505,250,0.3414,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.2,216.715247242767,250,0.3075,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.4,223.764531257147,250,0.2988,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.6,223.366190455011,250,0.3235,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.8,220.823867137018,250,0.2965,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11,221.668587355556,250,0.2112,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11.2,220.939832741726,250,0.1528,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11.4,224.414732671298,250,0.2025,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11.6,224.101691208325,250,0.2203,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11.8,224.010893794514,250,0.23,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
12,221.839309536053,250,0.198,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
