Time,ESS,Particles,Runtime_ms,rGNSS,rLiDAR,rOdom,Difficulty,lambdaMotion,lambdaGNSS,lambdaLiDAR,lambdaBroad,sigmaGNSS,sigmaLiDAR,sigmaLiDARYaw
0,51.0226747363352,291,4.4192,0.958073638466809,0.815629054689844,0.891362539106355,0.0793299732099092,0.47005605021816,0.492042635087131,0,0.0379013146947088,0.9,0.3,0.0443991223997943
0.200000000000003,41.5240048927222,450,2.9147,0.971420843212417,0.815629054689844,0.889243551669871,0.0720769450234074,0.32955148742605,0.350404652098228,0.29420844441085,0.0258354160648709,0.9,0.3,0.0443991223997943
0.399999999999999,118.936066370843,450,3.275,0.984932800687363,0.815629054689844,0.896026489540668,0.0559666732863242,0.329798055096588,0.353497320827351,0.292733357464175,0.0239712666118858,0.9,0.3,0.0443991223997943
0.600000000000001,118.573249452527,450,1.6154,0.910450542132297,0.815629054689844,0.892712113108395,0.111340721935717,0.336164197214533,0.334012567606999,0.299225869132645,0.0305973660458228,0.9,0.3,0.0443991223997943
0.799999999999997,117.432395507428,450,6.0292,0.91346367741437,0.815629054689844,0.896238854146163,0.105788578971366,0.336667197889921,0.334614874425629,0.298776645925826,0.0299412817586237,0.9,0.3,0.0443991223997943
1,143.309556423675,450,1.8375,0.968889105820915,0.815629054689844,0.895076523329139,0.0681222143438006,0.33109331904218,0.349386619728531,0.294120221456112,0.0253998397731765,0.9,0.3,0.0443991223997943
1.2,127.609357151454,450,0.4068,0.911838247157708,0.815629054689844,0.896111231373448,0.107050454073785,0.336796844624493,0.33418427919324,0.298924078453847,0.0300947977284208,0.9,0.3,0.0443991223997943
1.4,136.958123945824,450,0.453,0.992555175988244,0.815629054689844,0.894181182449296,0.0524296995166518,0.32867726438102,0.355579371094891,0.292196215716244,0.0235471488078452,0.9,0.3,0.0443991223997943
1.6,133.043816494602,450,0.3573,0.924306016039302,0.815629054689844,0.894028517746696,0.100353283230221,0.335116475648976,0.33766042782332,0.297959388744249,0.0292637077834547,0.9,0.3,0.0443991223997943
1.8,137.586679700651,450,0.3516,0.94957292828921,0.815629054689844,0.894917660264572,0.0817984283848627,0.332889744034112,0.344325458381756,0.295755954870718,0.0270288427134143,0.9,0.3,0.0443991223997943
2,134.043907637993,450,0.332,0.96221419754506,0.815629054689844,0.893968760448624,0.0738759614344602,0.331476557770909,0.34770845789953,0.29473803395109,0.0260769503784711,0.9,0.3,0.0443991223997943
2.2,130.816262927238,450,0.4006,0.950644868756173,0.815629054689844,0.895541135520825,0.0804405330890489,0.332927147578792,0.344570358667051,0.29563258073592,0.0268699130182365,0.9,0.3,0.0443991223997943
2.4,132.914759247531,450,0.3335,0.975579148024102,0.815629054689844,0.894901923541243,0.0636094209785917,0.330424611993243,0.351140642181153,0.293569733040587,0.0248650127850176,0.9,0.3,0.0443991223997943
2.6,126.094119883896,450,0.3429,0.909626592013749,0.224727918801048,0.889846957872748,0.203371814860326,0.423293908844772,0.421231327182873,0.104067361621481,0.0514074023508739,0.9,1.68261699971638,0.20275051490542
2.8,180.608058890226,450,0.3321,0.913905910505075,0.224727918801048,0.893012367113376,0.197262853633227,0.423473294145566,0.422251809274673,0.103831006252965,0.0504438903267955,0.9,1.68261699971638,0.20275051490542
3,34.0188015245109,450,0.3322,0.833720328883756,0.224727918801048,0.89298693213305,0.220821049536944,0.43827425712089,0.398675694965898,0.107462366098476,0.0555876818147356,0.92119143221221,1.68261699971638,0.20275051490542
3.2,71.3518143683242,450,0.3202,0.867885705478058,0.224727918801048,0.890403071201265,0.219657133428634,0.430760036590377,0.408796712301587,0.105852687500646,0.0545905636073898,0.9,1.68261699971638,0.20275051490542
3.4,152.845243709448,450,0.3345,0.929378255854978,0.224727918801048,0.895058900050939,0.184432159244486,0.421635576225344,0.426793735610456,0.103200679978066,0.0483700081861335,0.9,1.68261699971638,0.20275051490542
3.6,96.6325867965186,450,0.3242,0.881015244773062,0.224727918801048,0.896398256284867,0.208522080384994,0.43003263454976,0.412172720588814,0.105136339279066,0.0526583055823598,0.9,1.68261699971638,0.20275051490542
3.8,170.481045389872,450,0.3128,0.950633104743441,0.224727918801048,0.894933003060908,0.169676513566774,0.41837617418671,0.433226098223894,0.102413853397657,0.0459838741917393,0.9,1.68261699971638,0.20275051490542
4,135.772221370951,450,0.4606,0.898978484700807,0.224727918801048,0.889059984395821,0.211603342397883,0.424739035385584,0.41800233956158,0.104492818707343,0.0527658063454941,0.9,1.68261699971638,0.20275051490542
4.2,195.545148266874,450,0.3808,0.918266991544866,0.224727918801048,0.895473545517418,0.191806035008221,0.423451723479648,0.423358420855928,0.103608708253565,0.0495811474108586,0.9,1.68261699971638,0.20275051490542
4.4,108.865974135759,450,0.3615,0.917244012222746,0.224727918801048,0.889717087324046,0.198167881134088,0.422083052955907,0.423590710507557,0.103781172215168,0.0505450643213671,0.9,1.68261699971638,0.20275051490542
4.6,60.9704335501878,450,0.4524,0.896096943753891,0.224727918801048,0.887542442393913,0.215124692840256,0.424782934596821,0.41724623347372,0.104639211560438,0.0533316203690207,0.9,1.68261699971638,0.20275051490542
4.8,143.976300347629,450,0.404,0.90290859696012,0.224727918801048,0.889550333269688,0.20836741922041,0.42425763990437,0.419178399746667,0.104330703792804,0.0522332565561591,0.9,1.68261699971638,0.20275051490542
5,51.9245855834912,450,0.4863,0.852488842498722,0.224727918801048,0.888393004593582,0.225059247670939,0.433152127520368,0.404467663973503,0.10662330322197,0.0557569052841603,0.9,1.68261699971638,0.20275051490542
5.2,123.756969289106,450,0.3967,0.919658550114062,0.224727918801048,0.887043494679313,0.199127402190202,0.421000040977112,0.424584785913704,0.103751610074349,0.0506635630348351,0.9,1.68261699971638,0.20275051490542
5.4,159.21047945947,450,0.3994,0.934602869082621,0.224727918801048,0.884348035644848,0.191355805784174,0.418001078267567,0.429400605362785,0.103250597197298,0.0493477191723498,0.9,1.68261699971638,0.20275051490542
5.6,66.5675722346563,450,0.3997,0.86999454493371,0.224727918801048,0.890741492346332,0.218821105631816,0.430454126416816,0.409380847374848,0.105746991591274,0.0544180346170629,0.9,1.68261699971638,0.20275051490542
5.8,38.7768705609979,450,0.3753,0.846891326888658,0.224727918801048,0.889597991544219,0.224043750960844,0.434621325257464,0.402760143260041,0.106874927038591,0.0557436044439036,0.9,1.68261699971638,0.20275051490542
6,120.179775515499,450,0.3427,0.900403469538181,0.224727918801048,0.882071694085157,0.217580969974233,0.42264326568072,0.419099989144263,0.104601405388008,0.053655339787009,0.9,1.68261699971638,0.20275051490542
6.2,194.658029054678,450,0.3413,0.923259551889957,0.224727918801048,0.890974714028816,0.192716705935078,0.421492525138707,0.425315731940781,0.103524863703537,0.0496668792169754,0.9,1.68261699971638,0.20275051490542
6.4,14.1535755837711,450,0.3446,0.831556576711367,0.224727918801048,0.878870655908465,0.242987663560491,0.434364250183084,0.398885505891087,0.107798689937993,0.058951553987836,0.926985494793549,1.68261699971638,0.20275051490542
6.6,169.598648752712,450,0.3287,0.924775053291809,0.224727918801048,0.891073105869144,0.191558981926528,0.421286272192906,0.425769695876017,0.103465526348471,0.0494785055826064,0.9,1.68261699971638,0.20275051490542
6.8,71.0829560037801,450,0.3227,0.869718154384635,0.224727918801048,0.887858506996645,0.223298879982335,0.429634892928648,0.409478499785769,0.10580582983891,0.0550807774466728,0.9,1.68261699971638,0.20275051490542
7,17.3268120315745,450,0.3227,0.851281314359294,0.224727918801048,0.890452516087741,0.222071843794888,0.434016712139486,0.403990071974024,0.106648468091113,0.0553447477953763,0.9,1.68261699971638,0.20275051490542
7.2,118.368688062711,450,0.3252,0.887446342907076,0.224727918801048,0.887292463772674,0.221428454408175,0.426071841253614,0.414560707811603,0.104979152630241,0.0543882983045419,0.9,1.68261699971638,0.20275051490542
7.4,116.277773585211,450,0.3305,0.934215054073127,0.224727918801048,0.881025784895405,0.19496747172354,0.417173829315299,0.42959658653333,0.103340602781715,0.0498889813696559,0.9,1.68261699971638,0.20275051490542
7.6,179.246658144885,450,0.351,0.953543726806766,0.224727918801048,0.889950606986673,0.172527486134925,0.416627960566304,0.434576373811925,0.102419470970576,0.0463761946511957,0.9,1.68261699971638,0.20275051490542
7.8,55.6468082311426,450,0.3338,0.862182563720297,0.224727918801048,0.887420467286903,0.225105068494834,0.430962415947507,0.407337407547345,0.106172511136083,0.055527665369065,0.9,1.68261699971638,0.20275051490542
8,35.8172639712644,450,0.3308,0.85473047210082,0.224727918801048,0.886466300166588,0.227696718757941,0.432125407078778,0.405237040393421,0.106545957680526,0.0560915948472751,0.9,1.68261699971638,0.20275051490542
8.2,48.3918933962021,450,0.3353,0.858491826373588,0.224727918801048,0.889436219288325,0.222552522707397,0.43229430490128,0.406147156128996,0.106317383951557,0.055241155018167,0.9,1.68261699971638,0.20275051490542
8.4,115.862717476025,450,0.3362,0.904695005800159,0.224727918801048,0.890826128365332,0.205858224984254,0.42431997624144,0.419612528323603,0.1042325309507,0.0518349644842568,0.9,1.68261699971638,0.20275051490542
8.6,165.539720924085,450,0.3273,0.908728686771777,0.224727918801048,0.889886331917777,0.203961470822075,0.423443490402448,0.420950086255641,0.104100638815984,0.0515057845259273,0.9,1.68261699971638,0.20275051490542
8.8,77.7649847259067,450,0.3452,0.872321860053518,0.224727918801048,0.883893963038597,0.229042717026783,0.427930237307215,0.410465794844068,0.105744368034829,0.0558595998138885,0.9,1.68261699971638,0.20275051490542
9,93.73455239722,450,0.3265,0.908122430676657,0.224727918801048,0.887216909925682,0.207030282484463,0.422825220128188,0.421014010267381,0.104185954577703,0.0519748150267269,0.9,1.68261699971638,0.20275051490542
9.2,43.8735206301711,450,0.3346,0.869447626515,0.224727918801048,0.886431391953147,0.225543109068054,0.429254376549057,0.409488093212959,0.105841230863341,0.0554162993746429,0.9,1.68261699971638,0.20275051490542
