Time,ESS,Particles,Runtime_ms,rGNSS,rLiDAR,rOdom,Difficulty,lambdaMotion,lambdaGNSS,lambdaLiDAR,lambdaBroad,sigmaGNSS,sigmaLiDAR,sigmaLiDARYaw
0,95.8946810845257,120,3.7585,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.200000000000003,251.716177291976,300,1.351,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.400000000000002,257.7075695155,300,0.5501,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.600000000000001,262.832660186518,300,0.3537,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
0.800000000000001,264.442169170216,300,0.9224,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1,269.981974035763,300,0.2185,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.2,262.745938989858,300,0.1803,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.4,262.239272261725,300,0.1689,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.6,264.99194815209,300,0.1682,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
1.8,266.793491230463,300,0.3321,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2,264.985721197043,300,0.5662,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.2,269.284398316862,300,0.3521,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.4,265.913749068551,300,0.343,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.6,269.391231442651,300,0.3131,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
2.8,263.079129444953,300,0.27,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3,262.915196208795,300,0.3261,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.2,268.807189309889,300,0.1901,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.4,266.947414076648,300,0.2376,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.6,263.592219701589,300,0.231,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
3.8,261.159531372088,300,0.1764,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4,257.558384776197,300,0.3286,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.2,268.25916308752,300,0.2194,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.4,265.336802686679,300,0.2463,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.6,262.971999302489,300,0.1724,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
4.8,265.659088130703,300,0.1702,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5,265.185842904988,300,0.2116,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.2,267.919172308072,300,0.1722,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.4,269.304714087797,300,0.1663,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.6,266.698934664033,300,0.1616,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.8,268.456126339251,300,0.1837,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6,265.285060900057,300,0.2156,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.2,258.340593338212,300,0.1878,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.4,262.339220491691,300,0.2024,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.6,265.005453062979,300,0.1746,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.8,264.926279976976,300,0.1631,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7,270.20205884605,300,0.1677,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.2,261.341438287663,300,0.21,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.4,267.134807900406,300,0.1692,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.6,264.338964406208,300,0.2113,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.8,264.363086141781,300,0.1775,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8,259.863499954102,300,0.1636,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.2,262.490574333278,300,0.2076,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.4,263.555191327585,300,0.1931,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.6,264.789679345478,300,0.1557,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.8,259.716126128155,300,0.2026,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9,263.239735207898,300,0.1734,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.2,265.01446150746,300,0.1903,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.4,268.371763743427,300,0.1792,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.6,267.828044039026,300,0.2074,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.8,268.269927826184,300,0.1627,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10,263.797995358873,300,0.1864,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.2,266.753007550528,300,0.2187,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.4,265.766539076071,300,0.1673,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.6,269.655836443648,300,0.1647,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.8,269.839549669208,300,0.1662,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11,262.607387881846,300,0.1845,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11.2,264.606554867834,300,0.2123,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11.4,265.269429041804,300,0.1846,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11.6,267.030540186784,300,0.1685,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11.8,262.50964185281,300,0.2061,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
