Time,ESS,Particles,Runtime_ms,rGNSS,rLiDAR,rOdom,Difficulty,lambdaMotion,lambdaGNSS,lambdaLiDAR,lambdaBroad,sigmaGNSS,sigmaLiDAR,sigmaLiDARYaw
5.2,134.239568689365,150,0.0982,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.4,131.759057160094,150,0.1358,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.6,134.280717259795,150,0.1075,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
5.8,133.934734649324,150,0.1003,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6,134.738243468727,150,0.0978,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.2,132.150910716063,150,0.0881,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.4,132.604532742256,150,0.1081,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.6,135.764013520509,150,0.0916,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
6.8,132.148476412517,150,0.0958,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7,135.991799381586,150,0.0962,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.2,138.033259008497,150,0.0986,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.4,136.671657073529,150,0.1149,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.6,132.789147998415,150,0.0951,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
7.8,134.301360607834,150,0.1002,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8,132.046260186546,150,0.0987,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.2,129.28713257175,150,0.1003,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.4,134.942915945213,150,0.117,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.6,135.823568300362,150,0.1219,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
8.8,133.069118552345,150,0.1033,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9,132.926656277763,150,0.0933,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.2,132.158119235962,150,0.0905,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.4,133.007038891854,150,0.1117,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.6,132.851921142614,150,0.1123,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
9.8,133.888541399899,150,0.1049,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10,131.368425564395,150,0.1401,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.2,131.535587750825,150,0.1015,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.4,135.140196962441,150,0.1208,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.6,130.925453087006,150,0.1054,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
10.8,131.95485445515,150,0.1058,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11,130.768583026465,150,0.1122,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11.2,135.471638412406,150,0.1008,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11.4,135.781293372398,150,0.1099,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11.6,130.936698760631,150,0.0997,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
11.8,131.180921749601,150,0.1005,1,0.75,0.8,0.45,1,0,0,0,4.5,1.4,0.139626340159546
