Time,ESS,Particles,Runtime_ms,rGNSS,rLiDAR,rOdom,Difficulty,lambdaMotion,lambdaGNSS,lambdaLiDAR,lambdaBroad,sigmaGNSS,sigmaLiDAR,sigmaLiDARYaw
0,186.705426420671,450,0.8456,0.702717959880829,0.687113344669342,0.641295313835144,0.350303918123245,0.456401428416819,0.445316403719043,0,0.098282167864138,1.40701289101933,0.424745147710015,0.0622448804371322
0.200000000000003,63.6877336850604,450,0.4328,0.688104212284088,0.677099287509918,0.655000269412994,0.346150517463684,0.324851920616963,0.305831044844876,0.300939856007429,0.0683771785307318,1.47823185915943,0.440662175316506,0.0640228294858624
0.399999999999999,131.340989911707,450,0.3694,0.670077383518219,0.688919007778168,0.610805571079254,0.35888534784317,0.31468590888994,0.302779046601342,0.311292763330438,0.0712422811782797,1.57079146292947,0.421928459304299,0.0619302533223642
0.600000000000001,113.092417846413,450,0.3637,0.74803751707077,0.696335673332214,0.635746359825134,0.339031189680099,0.309642339346947,0.32355057777996,0.301187847258897,0.065619235614196,1.2078807424309,0.410530058226499,0.0606570397014331
0.799999999999997,136.085134622392,450,0.3652,0.701038599014282,0.696158766746521,0.610174059867859,0.344608455896378,0.309784514851171,0.312055957862787,0.309883779705027,0.0682757475810149,1.41502335423475,0.410798737562488,0.0606870514713216
1,143.746061592529,450,0.3727,0.740663349628448,0.697173058986664,0.616056144237518,0.342895090579987,0.305741536780898,0.323260327736817,0.304279119049651,0.0667190164326343,1.23804398580749,0.409260390508736,0.0605152164561132
1.2,123.542254472223,450,0.3626,0.726707935333252,0.702719271183014,0.610093176364899,0.336635142564774,0.305704698028139,0.319250973760317,0.308712483650586,0.066331844560958,1.29750842087851,0.400939579314896,0.0595857729247896
1.4,130.417450691785,450,0.6371,0.741964757442474,0.692821264266968,0.623260736465454,0.348437339067459,0.307626005472477,0.323231319296037,0.301822329213154,0.0673203460183311,1.23265749121377,0.41589693921636,0.0612565260619821
1.6,129.087918007942,450,0.4393,0.719968259334564,0.697540819644928,0.626251518726349,0.347122192382812,0.310718553244005,0.315758667380294,0.305922597001724,0.0676001823739774,1.32734220624091,0.408703889452655,0.0604530546915087
1.8,149.528945807487,450,0.3699,0.715851962566376,0.696520149707794,0.618425488471985,0.346858590841293,0.309578365128959,0.315519863818529,0.30699914825237,0.067902622800142,1.34592085741904,0.410250048833449,0.0606257623520237
2,138.980242970553,450,0.3618,0.72994601726532,0.694486796855927,0.626600623130798,0.350383669137955,0.309727571026999,0.318991026239758,0.303495122651667,0.0677862800815765,1.2834332287269,0.41334579323838,0.0609715603210875
2.2,124.407064540733,450,0.3697,0.71539294719696,0.697995662689209,0.613482892513275,0.344208121299744,0.30837304249439,0.315823391984387,0.308143040331378,0.0676605251898444,1.34800939604186,0.408016549386325,0.0603762780691834
2.4,141.565763060478,450,0.3607,0.73418003320694,0.697393298149109,0.61741840839386,0.344664692878723,0.306830625647245,0.321085089785767,0.304996839500105,0.067087445066883,1.26528203796691,0.408927040012685,0.06047798084831
2.6,129.348611316343,450,0.351,0.759737014770508,0.657716274261475,0.658434450626373,0.325415700674057,0.319133699697385,0.330513450896924,0.286130689029141,0.0642221603765503,1.1618104165711,0.472895372263615,0.0676233121429558
2.8,160.38795319586,450,0.3453,0.688537180423737,0.671880900859833,0.65014261007309,0.358892560005188,0.323851852769967,0.306671153717513,0.299252526785326,0.0702244667271938,1.47607270382717,0.449155358051387,0.0649715271031246
3,96.9953663587603,450,0.3436,0.726586520671844,0.679781496524811,0.65489274263382,0.34489506483078,0.31904281392577,0.317196258025906,0.296763208287351,0.0669977197609734,1.29803944542662,0.436349724919724,0.0635411241530447
