epoch,virtual_year,trajectory_index,selected_reference_index,is_correct_place_match,false_place_match,detected_keypoint_count,raw_match_count,ransac_inlier_count,inlier_ratio,reprojection_rmse,texture_entropy,edge_density,corner_density,brightness,blur_score,environment_change_score,structural_change_score,appearance_change_score,vegetation_change_score,building_change_score,road_appearance_change_score,road_geometry_change_score,season_change_score,weather_change_score,delta_texture_entropy,delta_edge_density,delta_corner_density,delta_brightness,delta_blur_score
Year2,2,11,11,True,False,89,61,54,0.8852459016393442,0.0,3.021383122277379,0.007450103759765625,0.003147125244140625,86.56332778930664,42.43341044191038,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,0.10389934535786471,0.005054473876953125,0.0023651123046875,4.765224456787109,-15.944648756179959
Year2,2,12,12,True,False,71,53,50,0.9433962264150944,0.0,1.9379765431741345,0.00396728515625,0.001705169677734375,81.2143440246582,32.24511660542339,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,0.020054403653481767,0.00160980224609375,0.00124359130859375,2.6203765869140625,-14.546009022262297
Year2,2,13,13,True,False,68,56,51,0.9107142857142857,0.0,2.1969344049346162,0.00301361083984375,0.002044677734375,82.2966079711914,33.12595685337146,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,-0.01716987233606959,0.0,0.00151824951171875,2.7154388427734375,-15.017280554049648
Year2,2,14,14,True,False,151,108,105,0.9722222222222222,0.0,3.4314543112075686,0.006053924560546875,0.003223419189453125,90.52322387695312,47.087553886463866,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,-0.04025597082860832,0.0,0.00231170654296875,3.3968124389648438,-16.246246306458488
Year2,2,15,15,True,False,385,236,224,0.9491525423728814,0.0,3.6635011072335546,0.009532928466796875,0.003814697265625,95.07523345947266,41.9386128783226,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,-0.060912793675064414,0.0,0.0,2.760303497314453,-2.787514602052397
Year2,2,16,16,True,False,441,251,237,0.9442231075697212,0.08999030292034149,3.572909128193742,0.012554168701171875,0.003814697265625,96.44303131103516,40.227432250918355,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,-0.06914141395837659,0.001468658447265625,0.0,1.7371139526367188,-2.844799039346981
Year2,2,17,17,True,False,163,113,110,0.9734513274336283,0.3412873446941376,3.6180552508247654,0.00920867919921875,0.003063201904296875,93.17559432983398,50.06273230990337,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,-0.04158250300322219,0.001705169677734375,0.002201080322265625,3.045745849609375,-16.2212411226501
Year2,2,18,18,True,False,74,57,50,0.8771929824561403,0.0,2.470689905313663,0.004634857177734375,0.002231597900390625,83.54178237915039,35.70209087639523,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,-0.01816234367000824,0.001293182373046875,0.001651763916015625,2.947650909423828,-15.346725398674607
Year2,2,19,19,True,False,66,52,50,0.9615384615384616,0.0,2.0963832929424853,0.00395965576171875,0.001995086669921875,81.89658737182617,32.96984100196278,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,0.033606811703417616,0.001556396484375,0.00146484375,2.7876205444335938,-15.095855580235366
Year2,2,20,-1,False,False,21,3,0,0.0,nan,3.788156835873518,0.0055999755859375,0.003814697265625,91.3345718383789,62.75854261788481,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,0.13415382027758005,0.0032501220703125,0.00244140625,6.684467315673828,-25.845047812676064
Year2,2,21,21,True,False,104,17,8,0.47058823529411764,1.3912028074264526,4.428052207863886,0.0057830810546875,0.003814697265625,96.714599609375,45.22534536184685,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,0.20580747729042592,0.0057830810546875,0.0,10.973247528076172,-4.167819949405384
Year2,2,22,22,True,False,128,14,7,0.5,0.0,4.524506111672599,0.007854461669921875,0.003814697265625,99.50893783569336,49.50763313587231,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,0.19809834274403393,0.007854461669921875,0.0,12.656341552734375,-4.341743541881442
Year2,2,23,11,False,True,46,4,4,1.0,0.0,4.262014055574336,0.004123687744140625,0.003814697265625,94.61524963378906,42.86606077487522,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,0.17952675643949956,0.004123687744140625,0.0,9.983654022216797,-2.701072815922089
Year2,2,24,24,True,False,63,48,46,0.9583333333333334,0.0,3.1546189331547394,0.004665374755859375,0.003589630126953125,87.34251022338867,43.956515992744244,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,0.08198426587963947,0.002307891845703125,0.00269317626953125,5.067035675048828,-15.350685219862498
Year2,2,25,25,True,False,65,47,40,0.851063829787234,0.0,1.934613017948904,0.0032196044921875,0.00189971923828125,81.20806503295898,31.96322989089822,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,0.012522803528185689,0.00086212158203125,0.00140380859375,2.5857887268066406,-14.454116806038655
Year2,2,26,26,True,False,4,4,4,1.0,0.0,3.739692559683384,0.000553131103515625,0.003814697265625,89.97211456298828,35.44470908626681,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,-0.019872002654764298,0.0,0.0,7.234714508056641,-1.6934928044647677
Year2,2,27,27,True,False,360,211,199,0.943127962085308,0.2017998993396759,4.36910230854171,0.00919342041015625,0.003814697265625,101.7523193359375,55.647933904023375,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,-0.08363441461078569,0.0,0.0,6.053501129150391,-3.465236582836951
Year2,2,28,28,True,False,834,466,416,0.8927038626609443,0.0,3.5515282319170263,0.01656341552734375,0.003814697265625,106.48949813842773,52.90952672470303,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,-0.10456673121477644,-1.52587890625e-05,0.0,0.9689102172851562,-4.266304047079757
Year2,2,29,29,True,False,270,151,137,0.9072847682119205,0.0,4.293456202076349,0.010211944580078125,0.003814697265625,103.56771850585938,53.12762451171875,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,-0.06369612743831521,0.001560211181640625,0.0,5.6029815673828125,-3.4184989876666805
Year2,2,30,-1,False,False,1,0,0,0.0,nan,3.672782632018664,0.001819610595703125,0.003814697265625,89.89555358886719,42.24982035053836,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,-0.014509859190466656,0.000759124755859375,0.0027923583984375,6.955238342285156,-8.679653163140756
Year2,2,31,31,True,False,69,51,47,0.9215686274509803,0.0,1.9293481092578804,0.00360107421875,0.001728057861328125,81.19630432128906,32.687770482720225,0.1557,0.252,0.10400000000000001,0.2175,0.42,0.06999999999999999,0,0.15,0.0,0.010555772247476503,0.00115203857421875,0.001308441162109375,2.5609664916992188,-15.278079866795451
Year5,5,0,0,True,False,64,34,23,0.6764705882352942,0.11744728684425354,1.5332213793624634,0.00235748291015625,0.002300262451171875,94.70724105834961,9.455665584653616,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.3846440921719214,0.0,0.00179290771484375,16.084503173828125,-37.197818732922315
Year5,5,1,1,True,False,70,47,30,0.6382978723404256,0.0,1.541357750619572,0.00235748291015625,0.002384185791015625,94.69689178466797,9.504105220534257,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.38099346018103075,0.0,0.0018768310546875,16.071151733398438,-37.35696954654122
Year5,5,2,2,True,False,66,31,24,0.7741935483870968,0.0,1.8874185683700122,0.0040435791015625,0.00250244140625,94.2298469543457,9.921138763063936,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.3906407587487708,-0.0001678466796875,0.001941680908203125,14.150306701660156,-38.19009780448687
Year5,5,3,3,True,False,87,64,45,0.703125,0.15430620312690735,2.202243075219098,0.005603790283203125,0.00262451171875,94.36764907836914,11.137969951843843,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.39932326521480244,-0.0001678466796875,0.00199127197265625,11.847034454345703,-41.22193903446896
Year5,5,4,4,True,False,85,52,39,0.75,0.0,2.211706761270713,0.005573272705078125,0.00254058837890625,94.38782119750977,10.989253985564574,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.40344573449650856,-0.0001678466796875,0.00189971923828125,11.717723846435547,-40.50580589065794
Year5,5,5,5,True,False,70,33,23,0.696969696969697,0.0,1.8785194310851847,0.00392913818359375,0.002361297607421875,94.30263900756836,9.638454410349368,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.3669540264085249,-0.0001678466796875,0.0017852783203125,14.267635345458984,-37.543922424316406
Year5,5,6,6,True,False,67,47,29,0.6170212765957447,0.0,1.5346156425017297,0.00240325927734375,0.0023040771484375,94.72648620605469,9.56404410720279,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.3838861343922617,0.0,0.001781463623046875,16.04900360107422,-37.65045313282462
Year5,5,7,7,True,False,69,43,28,0.6511627906976745,0.0,1.6964810021312426,0.00240325927734375,0.002613067626953125,94.55920791625977,9.927741961961146,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.34459926567296595,0.0,0.0020904541015625,15.500289916992188,-38.387264121251064
Year5,5,8,8,True,False,77,50,32,0.64,0.7052378058433533,2.372375850265379,0.004146575927734375,0.00353240966796875,94.04330444335938,12.095668666865095,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.5160781211209566,0.001789093017578125,0.002765655517578125,12.401275634765625,-44.871513423277065
Year5,5,9,9,True,False,51,27,16,0.5925925925925926,0.0,2.6440076651600863,0.00620269775390625,0.003688812255859375,93.65420150756836,13.215676898238598,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.712210457791083,0.0037994384765625,0.00272369384765625,10.213661193847656,-50.661749239385244
Year5,5,10,10,True,False,48,19,14,0.7368421052631579,0.0,2.6772595951948968,0.006359100341796875,0.003734588623046875,93.55438995361328,13.504624721579603,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.7087811295546529,0.004001617431640625,0.00274658203125,10.05478286743164,-50.72991409734823
Year5,5,11,11,True,False,70,47,26,0.5531914893617021,0.0,2.4190458704898807,0.00388336181640625,0.003551483154296875,94.17194747924805,12.324939251047908,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.4984379064296336,0.00148773193359375,0.00276947021484375,12.373844146728516,-46.05311994704243
Year5,5,12,12,True,False,67,36,26,0.7222222222222222,0.12445229291915894,1.5767105376173558,0.00235748291015625,0.002315521240234375,94.79515838623047,9.407081524317618,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.3412116019032969,0.0,0.00185394287109375,16.201190948486328,-37.38404410336807
Year5,5,13,13,True,False,68,41,29,0.7073170731707317,0.39075779914855957,1.8187054641965834,0.00301361083984375,0.002712249755859375,94.52265167236328,9.934417508018669,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.3953988130741024,0.0,0.002185821533203125,14.941482543945312,-38.20881989940244
Year5,5,14,14,True,False,108,73,65,0.8904109589041096,0.441430002450943,2.9248161435362037,0.006053924560546875,0.003814697265625,94.86867141723633,14.593512985331472,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.5468941384999733,0.0,0.002902984619140625,7.742259979248047,-48.74028720759088
Year5,5,15,15,True,False,301,151,107,0.7086092715231788,0.19279146194458008,3.169268392278178,0.009372711181640625,0.003814697265625,94.46786499023438,13.911546342947986,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.5551455086304409,-0.00016021728515625,0.0,2.152935028076172,-30.814581137427012
Year5,5,16,4,False,True,365,126,112,0.8888888888888888,15.291166305541992,3.1457137135929902,0.01092529296875,0.003814697265625,94.63249206542969,13.260208125167992,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.4963368285591283,-0.00016021728515625,0.0,-0.07342529296875,-29.812023165097344
Year5,5,17,17,True,False,128,69,51,0.7391304347826086,0.0,3.121189658323746,0.007335662841796875,0.003814697265625,95.22953033447266,15.5187148374971,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.5384480955042417,-0.0001678466796875,0.00295257568359375,5.099681854248047,-50.765258595056366
Year5,5,18,18,True,False,69,45,29,0.6444444444444445,0.0,2.062278912136918,0.003215789794921875,0.002880096435546875,94.48100662231445,10.76248910225695,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.426573336846753,-0.000125885009765625,0.002300262451171875,13.88687515258789,-40.28632717281289
Year5,5,19,19,True,False,65,45,31,0.6888888888888889,0.12050062417984009,1.7233029417107577,0.00240325927734375,0.0026092529296875,94.71753311157227,9.852729780541267,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.33947353952830994,0.0,0.002079010009765625,15.608566284179688,-38.212966801656876
Year5,5,20,23,False,True,25,21,0,0.0,nan,3.00122619543464,0.0041961669921875,0.003814697265625,93.87562561035156,18.492868418281432,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.6527768201612978,0.0018463134765625,0.00244140625,9.225521087646484,-70.11072201227944
Year5,5,21,23,False,True,88,68,0,0.0,nan,3.1346686017716014,0.006855010986328125,0.003814697265625,91.70347595214844,13.223842610241263,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-1.0875761288018588,0.006855010986328125,0.0,5.962123870849609,-36.16932270101097
Year5,5,22,23,False,True,128,93,0,0.0,nan,2.823203139837128,0.009075164794921875,0.003814697265625,91.59054565429688,12.274196624741307,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-1.503204629091437,0.009075164794921875,0.0,4.737949371337891,-41.575180053012446
Year5,5,23,23,True,False,38,34,0,0.0,nan,3.242797622143454,0.00327301025390625,0.003814697265625,92.4920425415039,12.311607226729393,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.8396896769913824,0.00327301025390625,0.0,7.860446929931641,-33.25552636406792
Year5,5,24,24,True,False,54,33,26,0.7878787878787878,0.0,2.5734108358312437,0.002712249755859375,0.003814697265625,94.42577362060547,13.263957804403617,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.4992238314438562,0.000354766845703125,0.002918243408203125,12.150299072265625,-46.043243408203125
Year5,5,25,25,True,False,63,38,23,0.6052631578947368,0.0,1.5655753305729039,0.00235748291015625,0.00243377685546875,94.75481033325195,9.394771549021243,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.3565148838478145,0.0,0.0019378662109375,16.13253402709961,-37.02257514791563
Year5,5,26,-1,False,False,0,0,0,0.0,nan,2.9855274635933733,0.0,0.003814697265625,92.7977523803711,12.1343076787889,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.7740370987447749,-0.000553131103515625,0.0,10.060352325439453,-25.00389421194268
Year5,5,27,27,True,False,270,121,80,0.6611570247933884,0.2996905744075775,3.7735748126560527,0.0092010498046875,0.003814697265625,93.56961059570312,18.73051070641668,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.6791619104964433,7.62939453125e-06,0.0,-2.1292076110839844,-40.382659780443646
Year5,5,28,4,False,True,721,228,215,0.9429824561403509,0.23297855257987976,3.2633852041421942,0.016361236572265625,0.003814697265625,95.33630752563477,17.620803807338234,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.39270975898960847,-0.000217437744140625,0.0,-10.184280395507812,-39.55502696444455
Year5,5,29,4,False,True,235,108,107,0.9907407407407407,23.41435432434082,3.7554554909495006,0.00848388671875,0.003814697265625,94.54322052001953,17.776916501054075,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.601696838565164,-0.0001678466796875,0.0,-3.4215164184570312,-38.769206998331356
Year5,5,30,-1,False,False,0,0,0,0.0,nan,2.9400485752732797,0.00106048583984375,0.003814697265625,93.13669967651367,13.837322234976455,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.7472439159358508,0.0,0.0027923583984375,10.19638442993164,-37.09215127870266
Year5,5,31,31,True,False,70,48,29,0.6041666666666666,0.4975341856479645,1.5573040137128378,0.00244903564453125,0.00228118896484375,94.74345016479492,9.544882006011903,0.52169,0.46799999999999997,0.5547,0.5,0.78,0.65,0,0.72,0.35,-0.3614883232975661,0.0,0.001861572265625,16.108112335205078,-38.42096834350377
Year10,10,0,31,False,True,1023,25,23,0.92,30.940990447998047,0.5641184956524757,0.014537811279296875,0.00107574462890625,61.83140182495117,205.4689558595419,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-1.3537469758819092,0.012180328369140625,0.000568389892578125,-16.791336059570312,158.81547154196596
Year10,10,1,31,False,True,1017,25,22,0.88,5.643580913543701,1.123432928649879,0.017391204833984375,0.001049041748046875,64.2189826965332,199.33005323907128,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.7989182821507237,0.015033721923828125,0.00054168701171875,-14.406757354736328,152.4689784719958
Year10,10,2,17,False,True,1036,20,20,1.0,0.7986367344856262,1.6764523941577094,0.018405914306640625,0.00101470947265625,64.51235580444336,187.477430280298,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.6016069329610736,0.014194488525390625,0.000453948974609375,-15.567184448242188,139.3661937127472
Year10,10,3,17,False,True,1033,24,23,0.9583333333333334,0.9283819794654846,2.030174478465048,0.02111053466796875,0.001125335693359375,65.21249771118164,200.67244475845655,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.571391861968852,0.015338897705078125,0.000492095947265625,-17.308116912841797,148.31253577214375
Year10,10,4,31,False,True,1047,17,15,0.8823529411764706,56.83567810058594,2.0443901038738246,0.021312713623046875,0.001163482666015625,65.32711029052734,201.02230147666705,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.5707623918933971,0.01557159423828125,0.000522613525390625,-17.342987060546875,149.52724160044454
Year10,10,5,0,False,True,1061,141,29,0.20567375886524822,1.9275474548339844,1.6502502082984216,0.018970489501953125,0.00106048583984375,64.1136589050293,188.64631266087235,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.595223249195288,0.014873504638671875,0.000484466552734375,-15.921344757080078,141.46393582620658
Year10,10,6,18,False,True,1056,14,5,0.35714285714285715,0.14703314006328583,0.7156745100302282,0.016204833984375,0.001071929931640625,62.320274353027344,204.65741626772797,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-1.2028272668637632,0.01380157470703125,0.00054931640625,-16.357208251953125,157.44291902770055
Year10,10,7,1,False,True,1084,27,20,0.7407407407407407,9.14220142364502,1.526294594569419,0.02010345458984375,0.001216888427734375,66.10660171508789,219.91093806373829,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.5147856732347895,0.0177001953125,0.00069427490234375,-12.952316284179688,171.59593198052607
Year10,10,8,1,False,True,1072,22,18,0.8181818181818182,43.09066390991211,2.387538214048519,0.0210418701171875,0.001163482666015625,67.85955047607422,204.00055914685072,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.5009157573378165,0.01868438720703125,0.000396728515625,-13.782478332519531,147.03337705670856
Year10,10,9,26,False,True,959,81,81,1.0,49.516075134277344,2.7125598195477107,0.023284912109375,0.00121307373046875,66.91071319580078,216.90724855403823,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.6436583034034586,0.02088165283203125,0.000247955322265625,-16.529827117919922,153.0298224164144
Year10,10,10,17,False,True,960,13,8,0.6153846153846154,0.3347255289554596,2.7661131835377013,0.023654937744140625,0.0012664794921875,67.28391647338867,221.11838751599134,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.6199275412118483,0.021297454833984375,0.000278472900390625,-16.21569061279297,156.8838486970635
Year10,10,11,0,False,True,1053,92,38,0.41304347826086957,7.422272682189941,2.4808924225687363,0.022174835205078125,0.001255035400390625,68.45720672607422,211.96772910444997,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.436591354350778,0.019779205322265625,0.0004730224609375,-13.340896606445312,153.58966990635963
Year10,10,12,1,False,True,1044,34,25,0.7352941176470589,1.900940179824829,1.2539113438477119,0.0175628662109375,0.001209259033203125,64.49151229858398,211.78404984803637,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.6640107956729409,0.01520538330078125,0.0007476806640625,-14.102455139160156,164.9929242203507
Year10,10,13,1,False,True,1020,38,27,0.7105263157894737,44.82749938964844,1.651627422016385,0.017551422119140625,0.001068115234375,65.71438980102539,192.30763241811655,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.5624768552543009,0.014537811279296875,0.00054168701171875,-13.866779327392578,144.16439501069544
Year10,10,14,1,False,True,975,26,17,0.6538461538461539,33.73666763305664,2.9858282786582273,0.022220611572265625,0.0011749267578125,71.49567413330078,191.4748901156563,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.4858820033779496,0.01616668701171875,0.000263214111328125,-15.6307373046875,128.14108992273395
Year10,10,15,18,False,True,1109,55,27,0.4909090909090909,46.81777572631836,3.256915571238626,0.02480316162109375,0.001251220703125,70.85118103027344,189.11773759772768,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.46749832966999305,0.015270233154296875,-0.0025634765625,-21.463748931884766,144.39161011735268
Year10,10,16,30,False,True,1133,75,36,0.48,36.659183502197266,3.2074787745717424,0.0266571044921875,0.00125885009765625,68.63782119750977,190.32756908993179,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.4345717675803762,0.01557159423828125,-0.00255584716796875,-26.068096160888672,147.25533779966645
Year10,10,17,18,False,True,1026,35,14,0.4,1.6464097499847412,3.2402455601426112,0.02620697021484375,0.00141143798828125,72.39073944091797,223.08907157718204,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.4193921936853764,0.018703460693359375,0.00054931640625,-17.73910903930664,156.80509814462857
Year10,10,18,7,False,True,995,36,35,0.9722222222222222,58.046024322509766,1.9583763851913571,0.020236968994140625,0.00119781494140625,66.58427810668945,205.19958162656985,0.9440000000000001,0.96,0.93,1.0,1.0,0.65,0.9,1.0,1.0,-0.5304758637923139,0.016895294189453125,0.00061798095703125,-14.00985336303711,154.1507653515
