Time,ESS,Particles,Runtime_ms,rGNSS,rLiDAR,rOdom,Difficulty,lambdaMotion,lambdaGNSS,lambdaLiDAR,lambdaBroad,sigmaGNSS,sigmaLiDAR,sigmaLiDARYaw
0,86.5591796003365,300,0.5197,0.579830288887024,0.241089478135109,0.784037947654724,0.327984094619751,0.461750206913919,0.321973284739188,0.133874295080749,0.0824022132661439,2.11234068909409,1.6198629504931,0.195740820326829
0.200000047683716,129.316382625355,300,0.3122,0.56408828496933,0.166180431842804,0.833395779132843,0.420712351799011,0.489745827131475,0.3175223194346,0.0935420883031449,0.0991897651307799,2.22015218640784,1.91813768060463,0.229058427468868
0.400000095367432,125.982346534453,300,0.2848,0.577006936073303,0.237116068601608,0.752176105976105,0.307124018669128,0.457581835799621,0.327294850954373,0.134499021554207,0.0806242916917984,2.13138505704076,1.63497973196467,0.197429381024322
0.599999904632568,133.511812204625,300,0.5128,0.584750115871429,0.428880959749222,0.748074173927307,0.229116812348366,0.533183086695733,0.388027011557657,0,0.07878990174661,2.07945973015033,0.995442395342425,0.125992374857964
0.799999952316284,91.2964396838922,300,0.296,0.568534016609192,0.296938598155975,0.816468417644501,0.331626623868942,0.457763988657865,0.303735550812063,0.158637488757799,0.0798629717722725,2.18930315858718,1.41573833690721,0.172939882141645
1,133.694222451081,300,0.2716,0.570839762687683,0.175481140613556,0.81765604019165,0.393904805183411,0.483997691171312,0.322096338121192,0.0990152342135994,0.0948907364938961,2.17342807431971,1.87957837370981,0.224751311548218
1.20000004768372,142.774073137259,300,0.2653,0.574123203754425,0.188296183943748,0.80970972776413,0.376749038696289,0.479215031962545,0.323082436357513,0.105961907596737,0.0917406240832051,2.15096836464316,1.8271577125007,0.218895867489521
1.40000009536743,133.571946422011,300,0.2566,0.568679571151733,0.175448104739189,0.810455024242401,0.390188217163086,0.483262089670807,0.322501544976952,0.0994976568739261,0.0947387084783144,2.18829849873482,1.87971456994549,0.224766524813763
1.59999990463257,139.958826674293,300,0.2733,0.566250562667847,0.174374684691429,0.813836395740509,0.396505564451218,0.484474755979308,0.320936530092481,0.0988311710935373,0.0957575428346735,2.20510859508768,1.88414290319594,0.225261174385577
1.79999995231628,143.155876957623,300,0.252,0.565197706222534,0.184047490358353,0.797984838485718,0.379316180944443,0.479888021940681,0.321964076712456,0.104842393470614,0.0933055078762489,2.21242427739317,1.84444624497626,0.220827015102554
2,143.955089631331,300,0.2602,0.563874900341034,0.1778334826231,0.823874354362488,0.405617415904999,0.485706316089062,0.317494339028961,0.100130585682199,0.0966687591997773,2.22164082042034,1.86989445573915,0.223669607528499
2.20000004768372,142.037218772461,300,0.2468,0.566364407539368,0.179540231823921,0.800841927528381,0.384042114019394,0.481073711375719,0.322572503605379,0.102257029761014,0.0940967552578877,2.20431861638947,1.86288557798886,0.222886708369381
2.40000009536743,131.436913063934,300,0.2598,0.563093304634094,0.167000621557236,0.825318217277527,0.41409695148468,0.488525687858118,0.318478858719029,0.0944535602203228,0.0985418932025299,2.22709968364445,1.91471991121508,0.22867665896377
2.59999990463257,128.523806652071,300,0.2457,0.564295768737793,0.156896606087685,0.820123195648193,0.416012078523636,0.48966222324424,0.321409301570749,0.0893645343013297,0.0995639408836807,2.21870541711833,1.95705833206616,0.233405905965027
2.79999995231628,144.894336348652,300,0.2706,0.560094833374023,0.143753126263618,0.826328635215759,0.433047145605087,0.494501577240952,0.320365688687842,0.0822245922517205,0.102908141819486,2.24813244499383,2.01289677195832,0.239643119566916
3,140.722895492858,300,0.2561,0.564298033714294,0.15057247877121,0.825580418109894,0.423535764217377,0.49203292582629,0.321375469016188,0.0857530916198933,0.100838513537629,2.21868962740184,1.98381778455222,0.236394965497268
3.20000004768372,141.553101466012,300,0.2823,0.562976181507111,0.16916324198246,0.79792445898056,0.390173763036728,0.483689892283583,0.323257366174877,0.097132464663894,0.0959202768776458,2.22791854344085,1.90572429618274,0.227671839120211
3.40000009536743,143.097751066124,300,0.4234,0.567657589912415,0.201572597026825,0.80720466375351,0.374259322881699,0.477012218247,0.318706859098799,0.113171338533004,0.0911095841211965,2.19535967648274,1.77371579454622,0.212926347957449
