Time,GT_X,GT_Y,GT_Yaw,Est_X,Est_Y,Est_Yaw
0,100.060172619602,82.5422501000098,-1.23994062978963,101.096576610763,83.0217301118531,-1.11121174670118
0.200000047683716,100.149685901639,82.300073886941,-1.23896551838032,101.34414240369,82.8756122520833,-1.09957717140964
0.400000095367432,100.249743834631,82.0318621659828,-1.22712489796098,101.631817796538,82.7585281236032,-1.06283261252798
0.599999904632568,100.361898942424,81.754043403103,-1.19363416496574,101.777412055918,82.2689908266038,-1.01415564092359
0.799999952316284,100.480701322437,81.4820181764098,-1.17662784202427,102.156209365254,82.2577827977382,-0.978019630748844
1,100.601426477849,81.2170719384877,-1.16284908589143,102.332950472941,82.0379159617579,-0.967839051834282
1.20000004768372,100.725538454201,80.9576977704651,-1.15155288003369,102.601529523847,81.8705523912937,-0.949421179861735
1.40000009536743,100.854895609313,80.6862026642821,-1.16158880732641,102.798704257382,81.6184512546562,-0.960923319359586
1.59999990463257,100.985859374337,80.4100957893194,-1.15654512315345,103.020084305697,81.4033977713586,-0.950825778240368
1.79999995231628,101.112037316353,80.1440315310389,-1.17016908808511,103.155632573864,81.2541069064509,-0.959756571499126
2,101.22916353572,79.8851699953119,-1.18446990727059,103.298139909609,81.0657327226306,-0.969017147694782
2.20000004768372,101.341784388258,79.6295644088449,-1.19798788576023,103.553767960375,80.8272997037885,-0.986083359757381
2.40000009536743,101.448981736846,79.3685314147285,-1.23263382375393,103.699332434511,80.5522047060946,-1.00884713582602
2.59999990463257,101.546435957219,79.1055643955313,-1.25125378178877,103.840179154658,80.285470502119,-1.01825136252974
2.79999995231628,101.629443276075,78.8657395561434,-1.27695735465789,103.905160440492,80.0713389001083,-1.04849358886167
3,101.699348438077,78.6459664474949,-1.29527428919316,104.026342355108,79.8084599165898,-1.06009134902259
3.20000004768372,101.755855094218,78.4536194989613,-1.3292044790691,104.152580715118,79.6355807118017,-1.08987959254731
3.40000009536743,101.79967341503,78.2797729843013,-1.36184797505501,104.276600742845,79.4706290443132,-1.12967765293578
3.59999990463257,101.843301924659,78.0793883939141,-1.39639112848549,104.456866867496,79.2432174764453,-1.19962706293572
3.79999995231628,101.884809902734,77.850145948457,-1.41748648054206,104.572980647843,79.0532030666457,-1.22316419878967
4,101.925951791549,77.5992784244604,-1.43736791374471,104.531956794561,78.8657329751551,-1.22589972062233
4.20000004768372,101.961959947667,77.3430147216053,-1.45323450147647,104.601538282253,78.7012950539167,-1.21880441110296
4.40000009536743,101.996881355898,77.0874942097972,-1.44670061488333,104.669192528829,78.4422965508372,-1.20911219560686
4.59999990463257,102.032633394636,76.8174353992911,-1.45925012529397,104.709308013687,78.2228701396682,-1.20561414154046
4.79999995231628,102.070682074756,76.5218094081486,-1.44873105196269,104.740489829468,78.0036240775512,-1.19235283015048
5,102.110527917882,76.2116142788552,-1.47849480588646,104.722924850389,77.7604261103035,-1.1967964901422
5.20000004768372,102.134131195127,75.8851528974062,-1.5318003668756,104.662013113743,77.4899025391956,-1.2522728542503
5.40000009536743,102.146475085291,75.557790948373,-1.55882581850983,104.623927103911,77.2372934822051,-1.27390010278999
5.59999990463257,102.142296692427,75.2460558995263,-1.63008368034607,104.658639447215,77.0226752696864,-1.3244015554631
5.79999995231628,102.119354499317,74.9484499553196,-1.6689208952322,104.722446649929,76.7119979001156,-1.37674046423851
6,102.085593846146,74.6706652538366,-1.72801012830154,104.621286413438,76.4596148109018,-1.43236273442409
6.20000004768372,102.037278608326,74.4196488803025,-1.79073790475625,104.574187755899,76.1577852342806,-1.50136693145569
6.40000009536743,101.981989100201,74.1890834150303,-1.83424167581425,104.543153355278,75.8947722687621,-1.53525750812217
6.59999990463257,101.917790732419,73.9804349265524,-1.91152617103652,104.438437401295,75.6431832929336,-1.60990756129255
6.79999995231628,101.844056349907,73.7892806495337,-1.95760101375255,104.383737406893,75.4522961730005,-1.65370177417709
7,101.768986892537,73.6123984292978,-1.97846279935861,104.359938962675,75.2176679266148,-1.67387370516564
7.20000004768372,101.692045413192,73.4414078162943,-1.9948012309239,104.364984244442,75.0336505286059,-1.68604751381044
7.40000009536743,101.611156523008,73.258802359774,-1.96140796993553,104.34750317429,74.8827134102933,-1.65446374374631
7.59999990463257,101.524346807695,73.0419681060445,-1.93515721948467,104.391803115526,74.664665515935,-1.62729544460314
7.79999995231628,101.436982094376,72.8095047119496,-1.91578243024047,104.423828777999,74.415372484809,-1.5979603352547
8,101.354035353397,72.5761869994837,-1.90224383279813,104.396727030568,74.1888727885072,-1.58701858069714
8.20000004768372,101.272713308383,72.3426869149481,-1.8998122864643,104.340292522073,73.8932833341841,-1.5861664603968
8.40000009536743,101.179749230084,72.0880266516952,-1.92982440242096,104.315019061105,73.7072367387098,-1.62847678594658
8.59999990463257,101.069689002264,71.8089334143621,-1.94476902667042,104.253604769655,73.45097965128,-1.62807106114909
8.79999995231628,100.943575994791,71.512137942791,-1.98408373672625,104.195950789535,73.1632282847179,-1.65555508675724
9,100.796350797108,71.2097085378589,-2.02819411787088,104.147935055126,72.8085141668338,-1.71697237725081
9.20000004768372,100.646193087463,70.9195898304946,-2.0336041709317,104.026555741968,72.5280538746638,-1.72185049340245
9.40000009536743,100.493727991804,70.6341795778401,-2.05047942809991,103.920524145691,72.2063371147863,-1.74388385584814
9.59999990463257,100.339943959244,70.3503058429588,-2.04559806928159,103.934223027595,71.8576938365115,-1.72851633892555
9.79999995231628,100.188907990188,70.0821935950565,-2.08775301894162,103.897969203367,71.5374127999338,-1.766583088186
10,100.036716807592,69.8118783744311,-2.13319523394861,103.794197410792,71.239436018477,-1.81968869171624
10.2000000476837,99.8727411324955,69.5446945852529,-2.16234915252961,103.723733823866,70.9262054782835,-1.84071774039785
10.4000000953674,99.7009539612547,69.2963172280415,-2.23399080420889,103.600671080397,70.6493461728355,-1.90704887561165
10.5999999046326,99.5640567978533,69.1267514491274,-2.31121146518755,103.459773344169,70.5141141281801,-1.96791642720872
10.7999999523163,99.4801572756422,69.0373064639846,-2.36969002944644,103.470801538295,70.4303615588085,-1.99621990233825
11,99.4234010767826,68.9841785901411,-2.43280901202186,103.379325451718,70.3452797219046,-2.03392819635183
11.2000000476837,99.3721623890882,68.9412806106481,-2.47437390386268,103.231172767623,70.3083145673873,-2.06272722609959
11.4000000953674,99.3114105243027,68.8953526408811,-2.53113626084918,103.162769795256,70.2050754817274,-2.10139750304338
11.5999999046326,99.2199110375168,68.8347149587924,-2.58497859258072,103.002406093398,70.0887310294777,-2.1550492605924
