Episode,Iteration,Return,Success,Steps,ActorLoss,CriticLoss,PolicyStd,Status
1766,77,-25.9519293865083,0,86,-0.0126166040209354,0.529321714016025,0.524611800949387,unsafe_touchdown
1767,77,-24.0070910648069,0,94,-0.0126166040209354,0.529321714016025,0.524611800949387,unsafe_touchdown
1768,77,-24.3986619766237,0,92,-0.0126166040209354,0.529321714016025,0.524611800949387,unsafe_touchdown
1769,78,-24.0740573136405,0,80,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1770,78,-27.8131654815028,0,96,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1771,78,-22.6770939889881,0,79,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1772,78,-29.3638148150306,0,103,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1773,78,-23.4018467340078,0,89,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1774,78,-25.4636268964829,0,98,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1775,78,-25.0949357237234,0,89,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1776,78,-26.2761771149986,0,88,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1777,78,-24.3744333298572,0,85,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1778,78,-30.3993173831613,0,93,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1779,78,-27.0809778645953,0,103,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1780,78,-24.0477416864648,0,91,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1781,78,-27.0486495870707,0,87,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1782,78,-26.8168646661409,0,84,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1783,78,-25.9486906539293,0,86,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1784,78,-26.7989610081676,0,86,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1785,78,-25.2546471513603,0,83,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1786,78,-27.6312274604006,0,88,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1787,78,-26.418622860292,0,94,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1788,78,-26.7885789545505,0,90,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1789,78,-28.9196344154874,0,103,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1790,78,-25.0917116033838,0,97,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1791,78,-24.5932456200114,0,82,-0.0142823156427712,0.528399530932023,0.523623670141822,unsafe_touchdown
1792,79,-27.6859160138254,0,89,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1793,79,-26.46731852889,0,81,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1794,79,-25.501549138261,0,95,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1795,79,-27.5551326516987,0,90,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1796,79,-28.1788256839412,0,102,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1797,79,-28.0202844795637,0,107,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1798,79,-27.2967902386387,0,93,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1799,79,-23.7010158041977,0,93,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1800,79,-24.6482569116637,0,87,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1801,79,-23.2050183465696,0,75,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1802,79,-23.7093197341956,0,85,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1803,79,-24.5453867511148,0,75,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1804,79,-24.5735034502245,0,87,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1805,79,-24.3740452882248,0,93,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1806,79,-28.3637956717212,0,108,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1807,79,-22.5631788255048,0,85,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1808,79,-24.1276965156021,0,87,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1809,79,-24.3079530260326,0,89,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1810,79,-24.7667883046684,0,88,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1811,79,-24.5988969623056,0,83,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1812,79,-24.2631255320964,0,85,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1813,79,-25.2080906928143,0,82,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1814,79,-25.3418734227538,0,94,-0.0200677461802947,0.50620538795542,0.524316523785053,unsafe_touchdown
1815,80,-29.8113399753189,0,110,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1816,80,-26.4244336439633,0,92,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1817,80,-26.5659714504083,0,102,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1818,80,-25.2479090100957,0,88,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1819,80,-23.8549539057276,0,83,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1820,80,-24.2250679336148,0,82,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1821,80,-28.5100089482878,0,109,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1822,80,-24.2444336537264,0,80,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1823,80,-28.4687327062812,0,99,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
