Episode,Iteration,Return,Success,Steps,ActorLoss,CriticLoss,PolicyStd,Status
40,2,-9.26193974350514,0,102,-0.0416637023411184,0.448402848034849,0.575037572532042,unsafe_touchdown
41,2,-8.96953057650011,0,80,-0.0416637023411184,0.448402848034849,0.575037572532042,unsafe_touchdown
42,2,-9.03627267097548,0,83,-0.0416637023411184,0.448402848034849,0.575037572532042,unsafe_touchdown
43,2,-9.6453083899881,0,95,-0.0416637023411184,0.448402848034849,0.575037572532042,unsafe_touchdown
44,2,-9.49708150148777,0,88,-0.0416637023411184,0.448402848034849,0.575037572532042,unsafe_touchdown
45,2,-9.14165981534933,0,77,-0.0416637023411184,0.448402848034849,0.575037572532042,unsafe_touchdown
46,2,-9.58138178227992,0,87,-0.0416637023411184,0.448402848034849,0.575037572532042,unsafe_touchdown
47,3,-10.0674287881453,0,99,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
48,3,-9.25936257006269,0,93,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
49,3,-9.40191041838626,0,84,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
50,3,-10.7937175013822,0,95,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
51,3,-10.0805824263709,0,78,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
52,3,-8.28650544708746,0,90,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
53,3,-8.43000468184518,0,78,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
54,3,-8.44882051046842,0,81,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
55,3,-9.28700672928057,0,80,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
56,3,-8.29544166414634,0,87,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
57,3,-9.56166156462688,0,96,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
58,3,-7.20239787998024,0,91,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
59,3,-8.6590490348582,0,100,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
60,3,-9.15211768601258,0,81,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
61,3,-9.85935096739356,0,93,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
62,3,-8.75341924259287,0,88,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
63,3,-9.45411625891544,0,86,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
64,3,-9.47201239352466,0,94,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
65,3,-9.57663001725805,0,83,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
66,3,-9.65614705879786,0,86,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
67,3,-6.85621578027303,0,81,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
68,3,-9.16642825306388,0,94,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
69,3,-10.3329683419033,0,87,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
70,3,-7.97982883949345,0,82,-0.0144620698193281,0.287608175413195,0.573718682158373,unsafe_touchdown
71,4,-7.92508668598899,0,84,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
72,4,-8.4681548689291,0,85,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
73,4,-9.27651044938201,0,95,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
74,4,-9.44767644087309,0,83,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
75,4,-9.36984172746663,0,92,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
76,4,-7.71590997000449,0,96,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
77,4,-10.2561766135544,0,94,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
78,4,-8.25804038659102,0,85,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
79,4,-9.60910723378441,0,88,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
80,4,-9.98506349973853,0,83,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
81,4,-9.62905085561529,0,91,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
82,4,-11.7199417425011,0,94,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
83,4,-9.56052412338241,0,97,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
84,4,-10.0262715814156,0,88,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
85,4,-7.778515884347,0,98,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
86,4,-8.25452740068445,0,96,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
87,4,-10.3741054538293,0,100,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
88,4,-8.49922690068642,0,88,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
89,4,-9.11193086537045,0,86,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
90,4,-9.36276196384206,0,88,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
91,4,-10.3243163931288,0,84,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
92,4,-8.31359422869734,0,96,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
93,4,-9.60092251042901,0,86,-0.0178329657892607,0.186380079627933,0.572775386713148,unsafe_touchdown
94,5,-8.90945876401749,0,92,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
95,5,-7.24462278749445,0,82,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
96,5,-8.34664923692967,0,107,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
97,5,-9.08365331837822,0,83,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
98,5,-10.0058920867991,0,90,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
99,5,-11.6246425976103,0,80,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
100,5,-9.42960601837515,0,87,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
101,5,-9.50929505557207,0,96,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
102,5,-10.514610153744,0,87,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
103,5,-7.75648709227521,0,95,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
104,5,-8.49138888324797,0,87,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
105,5,-8.99795399276282,0,89,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
106,5,-7.69003099204267,0,104,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
107,5,-8.84009212772773,0,78,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
108,5,-8.72972923195793,0,99,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
109,5,-9.0808634813375,0,88,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
110,5,-9.9171889437725,0,102,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
111,5,-10.6480487443949,0,105,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
112,5,-10.7088970489956,0,84,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
113,5,-8.26799126413137,0,89,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
114,5,-10.8357329945299,0,92,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
115,5,-7.90129849151646,0,93,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
116,5,-8.44059807390143,0,91,-0.0191640235043283,0.174205202673686,0.571812979983248,unsafe_touchdown
117,6,-8.70898996510076,0,85,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
118,6,-8.82320190946025,0,95,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
119,6,-8.36778378908349,0,88,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
120,6,-8.79444188401594,0,93,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
121,6,-8.13358033710145,0,98,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
122,6,-9.87159256081985,0,103,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
123,6,-7.56109691837862,0,93,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
124,6,-6.94094492687651,0,96,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
125,6,-9.28746127268472,0,93,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
126,6,-8.40650258005487,0,82,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
127,6,-8.56236832619264,0,96,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
128,6,-8.69021107434696,0,95,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
129,6,-8.34530829171547,0,87,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
130,6,-9.81565857729481,0,88,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
131,6,-9.72129653000358,0,89,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
132,6,-9.40482153514716,0,91,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
133,6,-10.5232428108119,0,96,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
134,6,-9.89055112966348,0,95,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
135,6,-9.08716791325708,0,89,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
136,6,-9.67709005225792,0,104,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
137,6,-8.70161603256352,0,83,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
138,6,-9.13764012396938,0,78,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
139,6,-8.92572368381717,0,89,-0.0157448441630395,0.127028372318072,0.571155568897254,unsafe_touchdown
140,7,-7.53046291657208,0,84,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
141,7,-7.26607156198626,0,89,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
142,7,-10.1400859684026,0,92,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
143,7,-9.27133891766427,0,93,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
144,7,-9.02244311111954,0,89,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
145,7,-10.2985225143588,0,82,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
146,7,-9.5916996917062,0,82,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
147,7,-10.2239449660912,0,91,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
148,7,-9.06233428476122,0,93,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
149,7,-8.55886424815129,0,90,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
150,7,-10.4316837620943,0,83,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
151,7,-9.24146600037959,0,99,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
152,7,-6.46930934653762,0,86,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
153,7,-8.96477061783225,0,86,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
154,7,-10.8471923227347,0,98,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
155,7,-9.8085143343306,0,90,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
156,7,-9.03426767420641,0,94,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
157,7,-9.80051194062325,0,79,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
158,7,-9.15487301126196,0,91,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
159,7,-9.9166772107529,0,88,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
160,7,-9.67758561204846,0,81,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
161,7,-8.26915966567125,0,88,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
162,7,-8.63762728075038,0,84,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
163,7,-10.7538159087636,0,90,-0.0218619311909801,0.191687026550033,0.571718178512901,unsafe_touchdown
164,8,-9.74046056268545,0,100,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
165,8,-9.87611487257208,0,91,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
166,8,-9.6390384939022,0,91,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
167,8,-6.91597270172367,0,79,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
168,8,-9.68843335394112,0,93,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
169,8,-10.4121820973716,0,98,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
170,8,-8.4092232683195,0,87,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
171,8,-8.68026657892988,0,83,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
172,8,-7.41467203871268,0,96,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
173,8,-10.0494441359469,0,90,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
174,8,-8.86412557135484,0,93,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
175,8,-7.35662248121653,0,88,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
176,8,-8.68493350367981,0,77,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
177,8,-8.87369872138285,0,102,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
178,8,-9.56160038799883,0,95,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
179,8,-8.2902376821068,0,89,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
180,8,-10.5334714430405,0,84,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
181,8,-9.80560202410855,0,96,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
182,8,-9.03594107968856,0,85,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
183,8,-10.98834056729,0,87,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
184,8,-8.75746388049978,0,88,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
185,8,-9.1238413654248,0,91,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
186,8,-9.50273635992114,0,93,-0.0164781353426793,0.148739099075217,0.570511849499683,unsafe_touchdown
187,9,-9.49580405234779,0,87,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
188,9,-9.44427071321916,0,106,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
189,9,-8.58113438096624,0,88,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
190,9,-9.45939731197828,0,91,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
191,9,-8.88883093439827,0,98,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
192,9,-9.52673653084713,0,86,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
193,9,-8.57442521468607,0,86,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
194,9,-8.07383634040245,0,83,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
195,9,-8.39599035494668,0,84,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
196,9,-10.215666642199,0,89,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
197,9,-8.55786126128016,0,97,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
198,9,-10.2639044237088,0,91,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
199,9,-9.46291723385357,0,90,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
200,9,-9.51341166942736,0,78,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
201,9,-10.9675472882527,0,91,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
202,9,-9.30910492747233,0,92,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
203,9,-8.58346558064999,0,110,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
204,9,-7.86275013078682,0,96,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
205,9,-8.96637198428924,0,89,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
206,9,-8.92841223276182,0,79,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
207,9,-9.39197048413733,0,88,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
208,9,-10.7519287317597,0,87,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
209,9,-6.30768697345033,0,94,-0.0158696675424093,0.134864049790844,0.57201418282256,unsafe_touchdown
210,10,-9.13231801334114,0,93,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
211,10,-7.96773086177124,0,84,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
212,10,-9.44851448536748,0,92,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
213,10,-10.0061919321844,0,94,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
214,10,-10.6097560491442,0,93,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
215,10,-9.84606073982184,0,101,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
216,10,-9.81269869920211,0,102,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
217,10,-7.60580475144219,0,93,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
218,10,-10.7732301215803,0,94,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
219,10,-11.5156291204525,0,98,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
220,10,-8.4582243736315,0,85,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
221,10,-9.59927586141576,0,94,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
222,10,-8.54639721699494,0,89,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
223,10,-8.71618213842275,0,84,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
224,10,-10.830763627303,0,82,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
225,10,-10.3321889033298,0,89,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
226,10,-9.40357755894433,0,84,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
227,10,-8.55190695724491,0,88,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
228,10,-8.44482324576733,0,91,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
229,10,-8.81599335001403,0,88,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
230,10,-9.50835946343492,0,88,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
231,10,-8.08756911826775,0,96,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
232,10,-9.3716126573711,0,90,-0.0134955565108249,0.150864535565507,0.575075800859936,unsafe_touchdown
233,11,-9.76151669871502,0,89,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
234,11,-10.4991807131101,0,85,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
235,11,-8.620031533559,0,94,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
236,11,-7.69813351753087,0,85,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
237,11,-8.58414043983833,0,86,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
238,11,-8.29319529356264,0,100,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
239,11,-5.95361624927338,0,88,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
240,11,-11.1793794678945,0,92,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
241,11,-8.36072122823614,0,87,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
242,11,-8.64357931353726,0,83,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
243,11,-11.3958763843218,0,95,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
244,11,-8.58040445706436,0,83,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
245,11,-8.34229612177546,0,86,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
246,11,-9.64607022637341,0,78,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
247,11,-9.12544239120887,0,81,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
248,11,-10.5560354142582,0,84,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
249,11,-10.7298642089625,0,90,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
250,11,-9.12115648998499,0,90,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
251,11,-8.59750253495559,0,87,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
252,11,-8.88866926763703,0,84,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
253,11,-8.97132570081675,0,92,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
254,11,-8.24421595180669,0,93,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
255,11,-8.68357460954374,0,94,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
256,11,-9.76931080491102,0,113,-0.0187258337060948,0.15610209941339,0.575745244277823,unsafe_touchdown
257,12,-9.35428745100604,0,91,-0.0284074741536641,0.153311518954498,0.576513660052452,unsafe_touchdown
258,12,-9.11795751194138,0,86,-0.0284074741536641,0.153311518954498,0.576513660052452,unsafe_touchdown
259,12,-11.3178855809369,0,87,-0.0284074741536641,0.153311518954498,0.576513660052452,unsafe_touchdown
260,12,-7.97678009417723,0,80,-0.0284074741536641,0.153311518954498,0.576513660052452,unsafe_touchdown
261,12,-8.49317183626005,0,86,-0.0284074741536641,0.153311518954498,0.576513660052452,unsafe_touchdown
262,12,-9.79020570388822,0,86,-0.0284074741536641,0.153311518954498,0.576513660052452,unsafe_touchdown
