Time,GT_X,GT_Y,GT_Yaw,Est_X,Est_Y,Est_Yaw
0,100.060172619602,82.5422501000098,-1.23994062978963,100.750041071336,82.1000004297475,-1.21736750822183
0.200000047683716,100.149685901639,82.300073886941,-1.23896551838032,101.121659582165,81.6751867819229,-1.18680247476623
0.400000095367432,100.249743834631,82.0318621659828,-1.22712489796098,101.388967817778,81.3220843169295,-1.13880796404341
0.599999904632568,100.361898942424,81.754043403103,-1.19363416496574,101.599589100261,80.6877228336804,-1.10498260141676
0.799999952316284,100.480701322437,81.4820181764098,-1.17662784202427,101.89351045917,80.4424204694474,-1.04506113807876
1,100.601426477849,81.2170719384877,-1.16284908589143,102.100651880193,80.1277734498395,-1.01043003790039
1.20000004768372,100.725538454201,80.9576977704651,-1.15155288003369,102.267263455061,79.8639169556709,-0.974543559963254
1.40000009536743,100.854895609313,80.6862026642821,-1.16158880732641,102.358936504661,79.585648917817,-0.955829230051085
1.59999990463257,100.985859374337,80.4100957893194,-1.15654512315345,102.519225601976,79.3973160153651,-0.945128300148584
1.79999995231628,101.112037316353,80.1440315310389,-1.17016908808511,102.665661917416,79.2286667004574,-0.946514964803986
2,101.22916353572,79.8851699953119,-1.18446990727059,102.830413951479,79.0802906075111,-0.953714204161533
2.20000004768372,101.341784388258,79.6295644088449,-1.19798788576023,103.017266836754,78.9469175090535,-0.968937404013688
2.40000009536743,101.448981736846,79.3685314147285,-1.23263382375393,103.201125520384,78.6285721086149,-1.018283708601
2.59999990463257,101.546435957219,79.1055643955313,-1.25125378178877,103.258054035061,78.3879283666971,-1.03470620266437
2.79999995231628,101.629443276075,78.8657395561434,-1.27695735465789,103.304641894278,78.0792292021579,-1.06001437896276
3,101.699348438077,78.6459664474949,-1.29527428919316,103.394951479394,77.7938564085329,-1.06365991089343
3.20000004768372,101.755855094218,78.4536194989613,-1.3292044790691,103.487610390648,77.6134631401537,-1.10013403965283
3.40000009536743,101.79967341503,78.2797729843013,-1.36184797505501,103.575133598056,77.3352054896024,-1.14303231378914
3.59999990463257,101.843301924659,78.0793883939141,-1.39639112848549,103.717687408775,77.0557318817729,-1.18855556264836
3.79999995231628,101.884809902734,77.850145948457,-1.41748648054206,103.74439824387,76.6989611599261,-1.21694194680352
4,101.925951791549,77.5992784244604,-1.43736791374471,103.77160281783,76.5664913899183,-1.201778968724
4.20000004768372,101.961959947667,77.3430147216053,-1.45323450147647,103.757401377329,76.3835971518025,-1.20555197023379
4.40000009536743,101.996881355898,77.0874942097972,-1.44670061488333,103.769628390971,76.2491953828149,-1.18080339938587
4.59999990463257,102.032633394636,76.8174353992911,-1.45925012529397,103.728885486456,76.0542593074669,-1.19883224136606
4.79999995231628,102.070682074756,76.5218094081486,-1.44873105196269,103.661698583625,75.7730706845299,-1.18737427493373
5,102.110527917882,76.2116142788552,-1.47849480588646,103.650091106926,75.5569942979892,-1.21319732470317
5.20000004768372,102.134131195127,75.8851528974062,-1.5318003668756,103.647150906714,75.2162720261975,-1.2678056965606
5.40000009536743,102.146475085291,75.557790948373,-1.55882581850983,103.716301212308,74.9970643761282,-1.30283168919193
5.59999990463257,102.142296692427,75.2460558995263,-1.63008368034607,103.773657145447,74.8265693190794,-1.37113868623958
5.79999995231628,102.119354499317,74.9484499553196,-1.6689208952322,103.741223782132,74.5898756042598,-1.40687476208561
6,102.085593846146,74.6706652538366,-1.72801012830154,103.775551003977,74.466388991429,-1.45891030351553
6.20000004768372,102.037278608326,74.4196488803025,-1.79073790475625,103.727209752159,74.2062147546457,-1.52130346843393
6.40000009536743,101.981989100201,74.1890834150303,-1.83424167581425,103.592096793147,73.9323805328447,-1.56104238022192
6.59999990463257,101.917790732419,73.9804349265524,-1.91152617103652,103.464658581868,73.6666587037487,-1.652525284286
6.79999995231628,101.844056349907,73.7892806495337,-1.95760101375255,103.296555993238,73.4129858650555,-1.7078938323086
7,101.768986892537,73.6123984292978,-1.97846279935861,103.266298751696,73.4019570960765,-1.71202071776951
7.20000004768372,101.692045413192,73.4414078162943,-1.9948012309239,103.210381992704,73.2368000563001,-1.70539394576067
7.40000009536743,101.611156523008,73.258802359774,-1.96140796993553,103.230168808694,73.0423433235981,-1.6672689936723
7.59999990463257,101.524346807695,73.0419681060445,-1.93515721948467,103.162941161899,72.6681544248736,-1.63600834003036
7.79999995231628,101.436982094376,72.8095047119496,-1.91578243024047,103.126936035826,72.437462519387,-1.60633798492005
8,101.354035353397,72.5761869994837,-1.90224383279813,103.191628777292,72.2292025676124,-1.60687387881363
8.20000004768372,101.272713308383,72.3426869149481,-1.8998122864643,103.159116236092,72.0761490794137,-1.60693899917764
8.40000009536743,101.179749230084,72.0880266516952,-1.92982440242096,103.177727265708,71.8557737879742,-1.62962436148341
8.59999990463257,101.069689002264,71.8089334143621,-1.94476902667042,103.199386447916,71.5477546882214,-1.65952422186654
8.79999995231628,100.943575994791,71.512137942791,-1.98408373672625,103.218498124845,71.2834211701379,-1.69342015877242
9,100.796350797108,71.2097085378589,-2.02819411787088,103.176519899305,70.8616698898596,-1.73237454687886
9.20000004768372,100.646193087463,70.9195898304946,-2.0336041709317,103.140658769725,70.4598522542224,-1.74364808287723
9.40000009536743,100.493727991804,70.6341795778401,-2.05047942809991,103.073234806655,70.1752879710392,-1.75758103204403
9.59999990463257,100.339943959244,70.3503058429588,-2.04559806928159,102.961836016955,69.9118955301424,-1.74263608874011
9.79999995231628,100.188907990188,70.0821935950565,-2.08775301894162,102.814756989934,69.6073835620601,-1.79754786418512
10,100.036716807592,69.8118783744311,-2.13319523394861,102.686792117309,69.2469505071486,-1.84306122664359
10.2000000476837,99.8727411324955,69.5446945852529,-2.16234915252961,102.525850815914,68.9639394394496,-1.87865542543452
10.4000000953674,99.7009539612547,69.2963172280415,-2.23399080420889,102.319020385757,68.7326186277094,-1.93001883069385
