Time,ESS,Particles,Runtime_ms,rGNSS,rLiDAR,rOdom,Difficulty,lambdaMotion,lambdaGNSS,lambdaLiDAR,lambdaBroad,sigmaGNSS,sigmaLiDAR,sigmaLiDARYaw
0,550.771542129995,1259,5.8949,0.468334600920985,0.72295950266341,0.535070756541253,0.355573209524422,0.504891080661271,0.370998724796065,0,0.124110194542664,2.96134477262278,0.371878592911262,0.056339629586417
0.200000047683716,437.084073655161,3500,4.8845,0.467633663297973,0.674601520361179,0.525583335100558,0.39911529774352,0.324397221610111,0.240809360626205,0.347388080768105,0.0874053369955791,2.96731133162829,0.44471042637814,0.0644750234696888
0.400000095367432,1006.21093873461,3500,3.5144,0.476896214571714,0.640222183226722,0.546912850706793,0.400449475647851,0.334355615505211,0.24660515680268,0.331061742700074,0.0879774849920342,2.88910056263522,0.503600193605366,0.0710530736063169
0.599999904632568,1002.47877657932,3500,2.0075,0.482553644646211,0.634187601258603,0.54490517365269,0.405747622420908,0.333606852027579,0.249576286037467,0.328001224173067,0.088815637761887,2.84200584535136,0.514546777682337,0.0722758187838499
0.799999952316284,1067.91314297936,3500,8.2342,0.481294192463058,0.607009872736491,0.546119788669867,0.423740449300936,0.337958333402641,0.251801969411123,0.317573500367502,0.0926661968187335,2.85244571818041,0.566103100316473,0.0780347152970413
1,1019.38565115337,3500,3.5707,0.482632488942093,0.699223786064226,0.544122453222464,0.360906296079613,0.324717223848689,0.24319570007554,0.352334793155132,0.0797522829206399,2.84135313198603,0.406165827173847,0.0601695504138391
1.20000004768372,1140.41200685238,3500,1.7073,0.476139242926987,0.733338305981028,0.543309236521022,0.338764191029252,0.321105817905809,0.237489196596067,0.365775196452903,0.0756297890452214,2.89544074240888,0.35777114764267,0.0547638128249333
1.40000009536743,1204.59754153057,3500,1.516,0.475588844677262,0.752544160929553,0.545789468772343,0.322944738216883,0.319545450693382,0.235354710379183,0.372411621982664,0.0726882169447711,2.90005647861543,0.333085980725148,0.0520064532145964
1.59999990463257,1246.74941176163,3500,1.4184,0.47411236553183,0.752487274065922,0.546375009399803,0.322602987882571,0.319958175635628,0.234761036411522,0.37260089630448,0.0726798916483703,2.91246243269222,0.333156373748296,0.0520143161907523
1.79999995231628,1212.90803319928,3500,1.3765,0.473641895211581,0.741270942720552,0.53575344188739,0.340965517367008,0.318134162607828,0.236219747347156,0.369694565821751,0.0759515242232656,2.91642283581165,0.347351812701779,0.0535999619411788
2,1219.73251013858,3500,1.8048,0.465228855545995,0.735677889390366,0.541888476701271,0.340024917714359,0.322047065393321,0.233128799416918,0.368652333290603,0.0761718018991576,2.98784141552517,0.354665445392829,0.0544169025539168
2.20000004768372,1240.810734123,3500,1.4267,0.466231808557529,0.766397277856059,0.548559072974656,0.311827530037806,0.320088427394161,0.230345604226855,0.378644787432575,0.07092118094641,2.97926785756613,0.316425579482649,0.0501454685337326
2.40000009536743,1237.06652491855,3500,1.6755,0.472196420435402,0.763518974821735,0.545989114118017,0.315409124715386,0.318758481711362,0.233044207628487,0.376821311632513,0.0713759990276388,2.92861294880962,0.319808188173408,0.0505233095510787
2.59999990463257,1264.6338311324,3500,1.5462,0.474283429147245,0.750242153679134,0.5429019638516,0.327372141553329,0.319146557970174,0.235236212206479,0.37210687032947,0.0735103594938764,2.91102330295344,0.335947454497093,0.0523260829027878
2.79999995231628,1174.30901307281,3500,1.348,0.475267810058209,0.745947406295321,0.543672436402067,0.329440109637239,0.319775951115558,0.235968937743179,0.37036048592104,0.0738946252202234,2.90275096928887,0.341356800920186,0.0529303126977571
3,1252.46354039338,3500,1.308,0.47368802132344,0.769369354901286,0.544731097749747,0.312210791935535,0.317428039863201,0.233158833862578,0.378699172288973,0.0707139539852488,2.91603439118749,0.312976236146622,0.0497601731849621
3.20000004768372,1257.32467975516,3500,1.3359,0.474974341936903,0.77361459258077,0.543855382350165,0.309867138554838,0.316446131769473,0.233315917002981,0.380013365224785,0.0702245860027606,2.9052155329967,0.308125881730927,0.0492183833965299
